status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time,zz_reps,layout
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,4,1024,0,381,150,0.0534261067708333,0.9906666666666668,0.9760733003179576,0.990695632579482,0.9462548425687684,0.9932904236515144,0.975906736470917,380.4212216869928,1.3463807849911973,381.767602471984,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,6,0,42,1,139,150,0.0157999999999999,0.994,0.9904277741418492,0.994046009293192,0.965925857436708,0.999680496364358,0.9904179391882704,434.4502878849162,1.7435707591939718,436.19385864411015,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,6,1,123,2,139,150,0.0157999999999999,0.9866666666666668,0.986374715925195,0.9869803320913048,0.9279957287128906,0.99902087595529,0.9863746499634104,451.0725684099598,0.8707982819760218,451.9433666919358,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,6,2,456,0,139,150,0.0157999999999999,0.9966666666666668,0.99190161349336,0.9966718595415116,0.9807427232544484,0.999675343079912,0.9918841397529224,310.8947587979492,0.5444962589535862,311.4392550569028,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,6,3,789,1,139,150,0.0157999999999999,0.994,0.9904277741418492,0.994046009293192,0.965925857436708,0.99889719712859,0.9904179391882704,309.4371919509722,1.5716250849654898,311.0088170359377,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeKolkataV2,full,0,6,4,1024,2,139,150,0.0157999999999999,0.992,0.9893223946282164,0.9920970179646138,0.955187393747258,0.9987529051641064,0.9893168627620524,310.59391352906823,0.6568679320625961,311.2507814611308,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeSherbrooke,full,0,6,0,42,0,385,150,0.0534261067708333,0.996,0.9915331536554824,0.9960124139626352,0.976983222161292,0.9997577956310456,0.9915177928744048,764.6201256320346,0.9818941360572352,765.6020197680918,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeSherbrooke,full,0,6,1,123,1,385,150,0.0534261067708333,0.9906666666666668,0.988585474952461,0.9908070659416812,0.9481978729325208,0.9989075036974816,0.9885821304937804,776.5543844311032,1.9493734480347484,778.503757879138,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeSherbrooke,full,0,6,2,456,2,385,150,0.0534261067708333,0.9966666666666668,0.99190161349336,0.9966718595415116,0.9807427232544484,0.9997784087688288,0.9918841397529224,773.8304376689484,1.3071979189990088,775.1376355879474,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeSherbrooke,full,0,6,3,789,0,385,150,0.0534261067708333,0.9953333333333332,0.9911646938176046,0.9953549727135846,0.9732609961997112,0.9994589051331866,0.991151310587676,633.9521377559286,2.479952570050955,636.4320903259795,2,worst_healthy_path
