dataset,model,entanglement,optimization_level,device,num_qubits,n_runs,mean_readout_error,aggregate_depth,accuracy_mean,accuracy_std,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,roc_auc_mean,roc_auc_std,roc_auc_ci95,g_mean_mean,g_mean_std,g_mean_ci95,total_time_mean,total_time_std,total_time_ci95
IoT_Original_Distribution,QWE,full,0,ideal,6,10,,186.0,0.9534,0.00544739149263885,0.0033763282269791708,0.9320127440389523,0.013234773967946986,0.008202997891018486,0.9561409803220107,0.0048498053449635686,0.003005940495314524,0.7684890391460539,0.023877757046391765,0.014799587145815623,0.9620637828190317,0.009420159451910751,0.005838675318840268,0.9315453855576162,0.013595452012269678,0.00842654845894516,770.4767481266405,93.03147082273438,57.6615030075665
IoT_Original_Distribution,QWE,full,3,FakeKolkataV2,6,10,0.012177777777777777,209.0,0.9528000000000001,0.007240489718107799,0.004487702021313223,0.9319994363815699,0.012348870282628507,0.007653909098122367,0.9556655738910319,0.00628720192139104,0.003896848123472589,0.7670298498167138,0.028252148758028017,0.0175108632183761,0.9639858260402152,0.009766799669968892,0.006053525151905775,0.9315504639370346,0.012688060493132657,0.007864141368666484,788.4216972387861,50.58616602151627,31.353630533788287
IoT_Original_Distribution,QWE,full,3,ideal,6,10,,181.0,0.9540000000000001,0.00866951520139162,0.005373421192186773,0.9310725971850392,0.011690708717773562,0.007245976333911206,0.9566777969900061,0.007648178839276863,0.0047403903565458785,0.7708727866955043,0.03536949617462471,0.021922240850467626,0.9609381115651372,0.014664877268843416,0.009089385100169423,0.9305693522899269,0.011977594146066613,0.00742378976457132,837.2552733935532,58.10391164849604,36.01317754778951
IoT_Original_Distribution,QWE,linear,0,FakeKolkataV2,6,10,0.012177777777777777,48.0,0.9531333333333333,0.00666703702674955,0.004132272360844281,0.9369506677312792,0.012496767740235051,0.0077455768920546035,0.9561020287361097,0.005756147182129364,0.0035676969859670155,0.7712630802979252,0.025541284595803238,0.01583065220310502,0.9619802837923169,0.013201516884837351,0.008182384937350334,0.9366287722210711,0.012818578320344935,0.007945037156078917,369.6847341372166,22.223255220382324,13.774116289848525
IoT_Original_Distribution,QWE,linear,0,ideal,6,10,,42.0,0.9537333333333333,0.005710721992796734,0.003539542161925658,0.9366461572182299,0.013985652142059078,0.008668397005017014,0.9565791750851529,0.005048731540548012,0.0031292362287210426,0.7727234220857466,0.02439358130572674,0.015119298334061731,0.9624583157202575,0.015183369951631715,0.009410750194406896,0.936288820341882,0.014376004797264749,0.008910340087321297,477.75196204880484,40.939339281702686,25.37446537438611
IoT_Original_Distribution,QWE,linear,3,FakeKolkataV2,6,10,0.012177777777777777,48.0,0.9532,0.004795059185515101,0.0029720084741417588,0.9373052776603572,0.013071967393979273,0.008102089331028304,0.9561420785721426,0.0042266648759009895,0.0026197140311596903,0.771237347394522,0.020613112956345634,0.012776139775242317,0.9634034203288817,0.01415509838209697,0.0087734208726734,0.9369940938738462,0.013402734543537577,0.0083071009343104,364.8283828653395,23.263712865544136,14.418998619507256
IoT_Original_Distribution,QWE,linear,3,ideal,6,10,,42.0,0.9497333333333333,0.008123734469343204,0.005035142789790592,0.9350742880403301,0.011142643213013982,0.006906281814717221,0.9532182328862857,0.006816437795167816,0.004224871916470971,0.7596237313978208,0.027264567776567813,0.016898754184421463,0.9626253137736864,0.013735401539713605,0.008513290074725824,0.9347911493867471,0.011449679501841068,0.007096584878132925,445.51335360648807,67.65451937907011,41.93270554740497
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,0,FakeKolkataV2,6,10,0.012177777777777777,135.0,0.9953333333333333,0.002287917809108215,0.0014180661497046809,0.9786525191831013,0.011870811482551683,0.007357605184031319,0.9952864997229522,0.0023425469392767168,0.0014519256353782326,0.9727148748794161,0.01355235244481376,0.008399835070276723,0.9959484877686794,0.003877392006397079,0.0024032324638228065,0.9783635267367776,0.012228549596817243,0.007579333564430137,269.685167343379,7.780347593970609,4.822309399412578
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,0,ideal,6,10,,124.0,0.9952,0.0020073937405575347,0.0012441955306616787,0.9779532184838006,0.010950974323363208,0.006787484206130404,0.9951521105317935,0.0020605357720359136,0.0012771333030178469,0.9719420047566618,0.011907055478812654,0.007380069445650813,0.9952033228378105,0.003943535784413235,0.0024442288021724132,0.9776577869623566,0.011297902434389776,0.007002512477106417,278.2686497501098,9.774613562558372,6.05836825270881
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,3,FakeKolkataV2,6,10,0.012177777777777777,134.0,0.9954666666666666,0.0020318452356733302,0.0012593507243471081,0.9793518198824019,0.01062631898408621,0.0065862607421069965,0.9954247276139329,0.0020763273401587807,0.0012869210183442648,0.9735145149461208,0.012012308483099265,0.007445305933578559,0.9959835301029111,0.0038031923515638895,0.0023572430412920516,0.9790910824770853,0.010928136908407686,0.0067733294296929555,256.447434193932,24.894200854013217,15.429585544764555
