dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,num_qubits,run_idx,seed,gpu_id,accuracy,f1_score,mcc,kernel_time,classifier_time,total_time
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.002,10,5,2048,2,0.8826666666666667,0.876834336677815,0.7524930776512708,2575.847227078979,0.1112544439965859,2575.9584815229755
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.002,10,6,3072,0,0.88,0.8760674661079817,0.7392310548277394,2661.141841929988,0.10950869601219893,2661.251350626
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.002,10,7,4096,1,0.8893333333333333,0.8872075683644705,0.7576321345388064,2537.6565662390203,0.09900934796314687,2537.7555755869835
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.002,10,8,5120,2,0.8613333333333333,0.8569827986377736,0.695742762775208,2540.2030970880296,0.06814834906253964,2540.271245437092
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.002,10,9,6144,0,0.8786666666666667,0.8755889194838294,0.7343867300031327,1153.5251783800195,0.06157498899847269,1153.586753369018
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.01,10,0,42,0,0.848,0.8358390988980332,0.6840779481566528,2381.4173367050244,0.09790040802909061,2381.5152371130534
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.01,10,1,123,1,0.8986666666666666,0.8941274824770395,0.7880502758450121,2598.133131126,0.1691991770057939,2598.302330303006
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.01,10,2,456,2,0.884,0.8777385982438615,0.7580254853800951,2611.2146630299976,0.08581054996466264,2611.3004735799623
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.01,10,3,789,0,0.856,0.8453775084081929,0.7005802062093863,2574.654335695028,0.10138032905524597,2574.755716024083
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.01,10,4,1024,1,0.864,0.8547797598627789,0.7170317678789601,2449.5531460399507,0.13376298593357205,2449.6869090258842
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.01,10,5,2048,2,0.8586666666666667,0.8485263387827368,0.7060690099933081,2649.2206471949467,0.08142497902736068,2649.302072173974
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.01,10,6,3072,0,0.8706666666666667,0.8625164421250688,0.7307124276392999,2816.675421610009,0.09417954098898917,2816.769601150998
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.01,10,7,4096,1,0.8733333333333333,0.865587062425243,0.736179125832388,2840.489303117036,0.07847929204581305,2840.5677824090817
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.01,10,8,5120,2,0.8626666666666667,0.8540123045245576,0.7109861904810869,2536.2780116340145,0.13657858496299013,2536.4145902189775
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.01,10,9,6144,0,0.868,0.859432210502487,0.7252427825776493,1238.5269219920156,0.06364726298488677,1238.5905692550004
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.05,10,0,42,0,0.82,0.8012636141089938,0.6257032054930132,2810.8898961470695,0.10722121503204107,2810.9971173621016
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.05,10,1,123,1,0.8466666666666667,0.8342355728901799,0.6813216475692079,2689.9213630830054,0.1279068750445731,2690.04926995805
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.05,10,2,456,2,0.8506666666666667,0.8390341809751504,0.6895852015533395,2703.09262169298,0.07278986601158977,2703.1654115589918
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.05,10,3,789,0,0.84,0.826156565168075,0.6675106108799908,2560.1654264180106,0.1691170540289022,2560.3345434720395
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.05,10,4,1024,1,0.8293333333333334,0.8137985595816123,0.6424383099600581,2343.217157712963,1.0248510239762254,2344.242008736939
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.05,10,5,2048,2,0.84,0.826156565168075,0.6675106108799908,2733.53996153397,0.1843939989921637,2733.7243555329624
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.05,10,6,3072,0,0.8493333333333334,0.8374386223797989,0.686832443341089,2740.580860947084,0.1531888259924017,2740.7340497730765
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.05,10,7,4096,1,0.852,0.8406258120107045,0.6923362904384707,2577.7262826319784,0.08334603696130216,2577.8096286689397
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.05,10,8,5120,2,0.848,0.8364758635039534,0.6815660389989764,2813.915585724986,0.0765591170056723,2813.992144841992
UNSW_NB15,10q_2p5k,QVE,full,3,L3,qiskit_heavy,0.05,10,9,6144,0,0.832,0.8163215299460687,0.6508627623369674,1181.913534456049,0.06347444897983223,1181.977008905029
