dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,21,17408,1,0.994,0.9939124426101495,0.9648259030152229,279.6365538730752,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,21,17408,2,0.994,0.9939124426101495,0.9648259030152229,279.62792273098603,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,22,18432,0,0.996,0.9959615546218488,0.9766394448969591,271.317596546025,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,22,18432,1,0.996,0.9959615546218488,0.9766394448969591,282.72325507795904,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,23,19456,2,0.9966666666666667,0.9966400755284308,0.9805571131969575,279.76237793592736,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,23,19456,0,0.9966666666666667,0.9966400755284308,0.9805571131969575,266.2998119350523,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,24,20480,1,0.9966666666666667,0.9966400755284308,0.9805571131969575,280.80540989199653,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,24,20480,2,0.9966666666666667,0.9966400755284308,0.9805571131969575,284.089155202033,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,25,21504,0,0.9953333333333333,0.9952807936150397,0.9727117770954385,268.61866399797145,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,25,21504,1,0.9953333333333333,0.9952807936150397,0.9727117770954385,290.86721063696314,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,26,22528,2,0.9966666666666667,0.9966400755284308,0.9805571131969575,287.0804104580311,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,26,22528,0,0.9966666666666667,0.9966400755284308,0.9805571131969575,270.5524538559839,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,27,23552,1,0.9966666666666667,0.9966400755284308,0.9805571131969575,281.49320730904583,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,27,23552,2,0.9966666666666667,0.9966400755284308,0.9805571131969575,282.7624615300447,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,28,24576,0,0.9946666666666667,0.9946327660618205,0.9688072542805272,267.0586462239735,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,28,24576,1,0.9946666666666667,0.9946327660618205,0.9688072542805272,269.189074050053,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,29,25600,2,0.9953333333333333,0.9952807936150397,0.9727117770954385,287.57954176003113,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,29,25600,0,0.9953333333333333,0.9952807936150397,0.9727117770954385,286.2881818469614,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,30,26624,1,0.9966666666666667,0.9966400755284308,0.9805571131969575,190.830494903028,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,30,26624,2,0.9966666666666667,0.9966400755284308,0.9805571131969575,178.4975960360607,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,1,42,0,0.996,0.9959615546218488,0.9766394448969591,370.6201958809979,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,1,42,1,0.996,0.9959615546218488,0.9766394448969591,374.35902402806096,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,2,123,2,0.996,0.9959873882470078,0.9766937779662983,374.2609802109655,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,2,123,0,0.996,0.9959873882470078,0.9766937779662983,363.8983469110681,181,323,200
