dataset,config,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,circuit_depth,total_gates,two_qubit_gates,accuracy,f1_score,mcc,training_time
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,1,42,0,195,592,372,0.8846666666666667,0.8856129194323692,0.7564125820758989,636.9298049770296
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,2,123,1,195,592,372,0.8706666666666667,0.872104286916787,0.7305586180792449,654.7418460547924
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,3,456,2,195,592,372,0.8686666666666667,0.8704621867664227,0.7307336961834441,654.3997150016949
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,4,789,0,195,592,372,0.8973333333333333,0.8981962172479612,0.783419217323532,591.9457268849947
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,5,1024,1,195,592,372,0.8826666666666667,0.8839178193086595,0.7550479228928721,652.6955608311109
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,6,2048,2,195,592,372,0.8733333333333333,0.8750786526364006,0.7408092583742086,653.6188837648369
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,7,3072,0,195,592,372,0.8746666666666667,0.8764717615362012,0.7450275518085625,609.8105290187523
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,8,4096,1,195,592,372,0.874,0.8753932402638894,0.7372496405069835,676.291463881731
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,9,5120,2,195,592,372,0.8826666666666667,0.88372197931612,0.7528396224087934,675.5479802037589
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,10,6144,0,195,592,372,0.8826666666666667,0.8833524035644438,0.749779087261194,594.9039999390952
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,11,7168,1,195,592,372,0.87,0.8719230044983785,0.7365653979861493,653.4209388159215
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,12,8192,2,195,592,372,0.8773333333333333,0.8785751258187092,0.742957674559695,653.8585685449652
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,13,9216,0,195,592,372,0.8813333333333333,0.8818690079964456,0.7455890638324116,604.1654549082741
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,14,10240,1,195,592,372,0.884,0.8851028862478778,0.7565549122629405,665.9480555057526
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,15,11264,2,195,592,372,0.8786666666666667,0.8800153619528619,0.7475098080418963,665.8738304493017
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,16,12288,0,195,592,372,0.8646666666666667,0.8661979905701175,0.7178698600557787,613.3355778330006
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,17,13312,1,195,592,372,0.8633333333333333,0.8653549534470133,0.7225442695301421,676.7284703562036
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,18,14336,2,195,592,372,0.8666666666666667,0.8678197617818911,0.7185900731457799,677.2667111377232
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,19,15360,0,195,592,372,0.8773333333333333,0.8787369528619529,0.7449224447500988,610.4609118029475
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,20,16384,1,195,592,372,0.872,0.8734227994227994,0.7333838164063535,675.773780175019
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,21,17408,2,195,592,372,0.8786666666666667,0.8803123254401942,0.7516037324608088,676.0025338181295
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,22,18432,0,195,592,372,0.8673333333333333,0.868868139155985,0.7239395228207399,599.849639351014
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,23,19456,1,195,592,372,0.866,0.8678759753941774,0.7262131121289369,651.0413303603418
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,24,20480,2,195,592,372,0.878,0.8795302862329685,0.7482129862761758,654.8919886550866
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,25,21504,0,195,592,372,0.886,0.887230705314928,0.7623139615989155,599.7816210538149
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,26,22528,1,195,592,372,0.8866666666666667,0.8873704236391723,0.7584620516026426,683.2641021609306
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,27,23552,2,195,592,372,0.872,0.8735186916676512,0.7346229362222083,680.3189076823182
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,28,24576,0,195,592,372,0.8653333333333333,0.8671302516400471,0.723006647661149,615.2636715290137
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,29,25600,1,195,592,372,0.8726666666666667,0.8741074689600612,0.7348278608970134,438.29371045995504
UNSW_NB15,10q_5k,3,L3,qiskit_heavy,30,26624,2,195,592,372,0.8906666666666667,0.8916500261809301,0.7698770327382213,438.27150482311845
