dataset,config,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,circuit_depth,total_gates,two_qubit_gates,accuracy,f1_score,mcc,training_time
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,19,15360,0,127,198,144,0.9973333333333333,0.9973163830309103,0.9844649139608554,261.70748024003115
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,20,16384,1,127,198,144,0.9946666666666667,0.9945977654320335,0.9687739754174306,288.41151841101237
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,21,17408,2,127,198,144,0.994,0.9939124426101495,0.9648259030152229,286.87417069391813
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,22,18432,0,127,198,144,0.996,0.9959615546218488,0.9766394448969591,263.34841599001084
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,23,19456,1,127,198,144,0.9966666666666667,0.9966400755284308,0.9805571131969575,286.50946690596174
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,24,20480,2,127,198,144,0.9966666666666667,0.9966400755284308,0.9805571131969575,284.92893335595727
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,25,21504,0,127,198,144,0.9953333333333333,0.9952807936150397,0.9727117770954385,265.5133536970243
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,26,22528,1,127,198,144,0.9966666666666667,0.9966400755284308,0.9805571131969575,288.5082039049594
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,27,23552,2,127,198,144,0.9966666666666667,0.9966400755284308,0.9805571131969575,287.23267192509957
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,28,24576,0,127,198,144,0.9946666666666667,0.9946327660618205,0.9688072542805272,264.716176494956
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,29,25600,1,127,198,144,0.9953333333333333,0.9952807936150397,0.9727117770954385,207.76638192799874
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,1,L1,qiskit_light,30,26624,2,127,198,144,0.9966666666666667,0.9966400755284308,0.9805571131969575,207.52363471209537
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,1,42,0,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,270.1321706119925
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,2,123,1,124,196,142,0.996,0.996,0.976810219993713,273.7454663560493
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,3,456,2,124,196,142,0.996,0.9959615546218488,0.9766394448969591,273.94133756298106
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,4,789,0,124,196,142,0.9973333333333333,0.9973163830309103,0.9844649139608554,263.13926072395407
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,5,1024,1,124,196,142,0.9953333333333333,0.995340603358116,0.9730368435381365,286.2135078209685
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,6,2048,2,124,196,142,0.9926666666666667,0.9926081661625477,0.9569943361344565,285.19635541690513
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,7,3072,0,124,196,142,0.996,0.9959615546218488,0.9766394448969591,266.55164995999075
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,8,4096,1,124,196,142,0.9906666666666667,0.9904504197573457,0.9449265089561836,283.6332903529983
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,9,5120,2,124,196,142,0.9953333333333333,0.9952807936150397,0.9727117770954385,284.20202123594936
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,10,6144,0,124,196,142,0.996,0.9959615546218488,0.9766394448969591,263.8972917610081
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,11,7168,1,124,196,142,0.9993333333333333,0.9993322865173985,0.9961303958175565,286.66308428696357
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,12,8192,2,124,196,142,0.9946666666666667,0.9945977654320335,0.9687739754174306,285.82665430998895
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,13,9216,0,124,196,142,0.9933333333333333,0.9932247972929835,0.9608674205030172,258.00077241298277
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,14,10240,1,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,270.58502418606076
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,15,11264,2,124,196,142,0.9946666666666667,0.9946832186168468,0.9693011272631611,269.45809397497214
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,16,12288,0,124,196,142,0.996,0.9959615546218488,0.9766394448969591,260.1015034110751
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,17,13312,1,124,196,142,0.9946666666666667,0.994615406162465,0.968759465082397,283.2703978980426
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,18,14336,2,124,196,142,0.9933333333333333,0.9932247972929835,0.9608674205030172,283.3049176890636
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,19,15360,0,124,196,142,0.9973333333333333,0.9973163830309103,0.9844649139608554,264.9278263420565
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,20,16384,1,124,196,142,0.9946666666666667,0.9945977654320335,0.9687739754174306,277.7718021280598
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,21,17408,2,124,196,142,0.994,0.9939124426101495,0.9648259030152229,280.6799373619724
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,22,18432,0,124,196,142,0.996,0.9959615546218488,0.9766394448969591,272.80613810999785
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,23,19456,1,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,287.11587989900727
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,24,20480,2,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,282.0247266580118
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,25,21504,0,124,196,142,0.9953333333333333,0.9952807936150397,0.9727117770954385,264.10259680403396
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,26,22528,1,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,283.881068854942
