dataset,config,model,entanglement,noise_level,num_qubits,paired_runs,accuracy_mean_l0,accuracy_mean_l3,accuracy_delta_l3_minus_l0,accuracy_t_stat,accuracy_p_value,accuracy_cohens_d_paired,f1_score_mean_l0,f1_score_mean_l3,f1_score_delta_l3_minus_l0,f1_score_t_stat,f1_score_p_value,f1_score_cohens_d_paired,mcc_mean_l0,mcc_mean_l3,mcc_delta_l3_minus_l0,mcc_t_stat,mcc_p_value,mcc_cohens_d_paired,kernel_time_mean_l0,kernel_time_mean_l3,kernel_time_delta_l3_minus_l0,kernel_time_t_stat,kernel_time_p_value,kernel_time_cohens_d_paired,classifier_time_mean_l0,classifier_time_mean_l3,classifier_time_delta_l3_minus_l0,classifier_time_t_stat,classifier_time_p_value,classifier_time_cohens_d_paired,total_time_mean_l0,total_time_mean_l3,total_time_delta_l3_minus_l0,total_time_t_stat,total_time_p_value,total_time_cohens_d_paired,accuracy_p_value_holm,accuracy_significant_holm,f1_score_p_value_holm,f1_score_significant_holm,mcc_p_value_holm,mcc_significant_holm,kernel_time_p_value_holm,kernel_time_significant_holm,classifier_time_p_value_holm,classifier_time_significant_holm,total_time_p_value_holm,total_time_significant_holm
IoT_Original_Distribution,6q_5k,QSVC,linear,0.0,6,30,0.9515555555555556,0.9518222222222225,0.0002666666666666669,0.30676525484355627,0.7612139545665317,0.056007416645545566,0.9546506332072128,0.9548930176515193,0.00024238444430637238,0.32321749572150926,0.7488497184095908,0.05901117112900006,0.7637191259788776,0.7648626397193382,0.0011435137404605593,0.3542396947714838,0.7257221130837181,0.06467502386336219,152.86608479742816,153.87748505039295,1.0114002529648132,0.9710494711994729,0.3395536835680093,0.1772885666098048,0.7484525007001746,0.7712346671226745,0.022782166422499965,0.1397056826433862,0.889858302814736,0.025506651265146865,153.6145372981283,154.64871971751563,1.0341824193873133,1.1519584739997044,0.2587466225534672,0.21031788050628886,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QSVC,linear,0.0003,6,30,0.9519111111111112,0.9515333333333335,-0.0003777777777777806,-0.3427987332577466,0.7342223070077101,-0.06258619962982141,0.9549889727318791,0.9545880170270957,-0.00040095570478347885,-0.4289956585320403,0.6710965480621782,-0.07832353308326068,0.765518000277913,0.7626339893524665,-0.0028840109254462455,-0.7547781101810962,0.4564683205948685,-0.13780299895243536,82.92780629847742,85.64033691723986,2.7125306187624423,1.7655339009595918,0.08800272464666475,0.3223409145318868,0.7165707150086139,0.6702033830263342,-0.04636733198227982,-0.34623855082519944,0.73166299116435,-0.06321422152162023,83.64437701348604,86.3105403002662,2.6661632867801623,1.8310247041996575,0.07738986374127002,0.33429784461312556,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QSVC,linear,0.0005,6,30,0.9506222222222223,0.9510000000000002,0.0003777777777777806,0.5413240362092733,0.59241891862745,0.09883179518385411,0.9538894861641862,0.9541679875492625,0.0002785013850761575,0.4598927769230503,0.6490226478328787,0.08396454931814865,0.7609894509515641,0.7614455184924739,0.0004560675409097178,0.16959595869803168,0.8665054369169269,0.030963844080208813,84.20591636595782,85.27091146536016,1.0649950994023432,0.613660868146866,0.5442233615810048,0.11203863338074735,0.6935635554216181,0.7797591242706403,0.08619556884902219,0.5398330360602721,0.593433668619791,0.09855957704557027,84.89947992137944,86.0506705896308,1.1511906682513655,0.7171827923152827,0.47899851063485355,0.13093906440187433,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QSVC,linear,0.001,6,30,0.9520888888888889,0.9524000000000002,0.00031111111111110646,0.47006485754638294,0.6418245446984522,0.08582170865620214,0.955134752206322,0.9553769947084593,0.00024224250213737973,0.4266437603422084,0.6727894415359438,0.07789413718608518,0.7660111584089005,0.7666762892675149,0.0006651308586143009,0.2749080456619905,0.785335999150008,0.05019111261624415,84.16200907670427,85.56484912220621,1.4028400455019436,0.7351710324655989,0.46813951465926973,0.13422325270192376,0.711989774791679,0.705868711330307,-0.006121063461372008,-0.03369592542499395,0.9733504878981103,-0.0061520061504270135,84.87399885149595,86.27071783353652,1.3967189820405717,0.7920766665993977,0.43474768284858345,0.1446127525233296,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QSVC,linear,0.002,6,30,0.9530444444444444,0.9512666666666668,-0.0017777777777777707,-1.7567391262881646,0.0895180076526825,-0.32073521570664826,0.9559423124242803,0.9544269950504858,-0.001515317373794626,-1.7644406808998652,0.08818988723912359,-0.32214132076954366,0.7692276689807239,0.7630605808093521,-0.006167088171371486,-1.7657101678981435,0.08797257878421254,-0.3223730963246825,83.84410669817201,85.9245310489554,2.080424350783384,1.3188250232657366,0.1975478519037857,0.24078340488163985,0.7512995052461823,0.6512920341803692,-0.10000747106581305,-0.6519905057540729,0.5195418058330312,-0.11903663576023586,84.5954062034182,86.57582308313576,1.980416879717571,1.362531657407817,0.18351878700118351,0.2487631080257208,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QSVC,linear,0.005,6,30,0.9527777777777777,0.952622222222222,-0.00015555555555554212,-0.19628887905885808,0.8457531287315383,-0.03583728228264667,0.9556954647764312,0.9555240871370643,-0.0001713776393670874,-0.24581658633629014,0.8075556818571838,-0.044879763115100765,0.7679564254254649,0.7666394458075928,-0.0013169796178723232,-0.40857407880198576,0.6858536789565735,-0.0745950797905803,87.14536437578887,83.90808917039152,-3.2372752053973577,-1.8569189225327754,0.0735068015928746,-0.33902546044312976,0.6072501984308474,0.7273429115419277,0.12009271311108023,0.716127169380497,0.47964022845753207,0.13074633490400706,87.75261457421972,84.63543208193344,-3.117182492286277,-1.8989231391708001,0.06756449654100423,-0.3466943460974564,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QSVC,linear,0.008,6,30,0.9513111111111112,0.9524222222222222,0.0011111111111111146,1.1252352569635378,0.2697163116459592,0.20543891091301725,0.954467684407273,0.9554111810935761,0.0009434966863030248,1.1070940323883482,0.27735210428237866,0.2021267916061511,0.7632110591291427,0.767063889336788,0.0038528302076452857,1.0419155620847946,0.3060594585937855,0.19022688545650548,84.13574982013088,85.4454595647597,1.3097097446288293,0.7153407519422487,0.48011861573852443,0.13060275538049237,0.7078294201948059,0.6887138197780587,-0.019115600416747234,-0.13228665682867366,0.895671157495143,-0.024152128667336462,84.84357924032568,86.13417338453776,1.290594144212082,0.7448414622278794,0.46236152549423726,0.13598882354244723,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QSVC,linear,0.01,6,30,0.9516666666666665,0.9511999999999998,-0.0004666666666666671,-0.8427009716003848,0.4062924963568181,-0.1538554437923504,0.9547421434898639,0.9543595537471706,-0.00038258974269353614,-0.8106026868334827,0.42419646506957354,-0.14799512558433145,0.7639264508607498,0.7625394502823073,-0.0013870005784425098,-0.7018992763938445,0.4883374264518191,-0.1281486889258207,86.60684955709148,84.51659511375473,-2.090254443336744,-1.3172997120745396,0.19805198134568502,-0.24050492243276195,0.6670414016310436,0.6219597994582727,-0.045081602172770845,-0.3162107972280216,0.7541073278187723,-0.05773192885615983,87.27389095872253,85.13855491321301,-2.1353360455095145,-1.4114321635755236,0.16875675812336616,-0.2576910781262119,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QSVC,linear,0.02,6,30,0.9497777777777778,0.9509111111111113,0.001133333333333338,0.6566940730947648,0.5165554158277983,0.11989538573798302,0.9532188494309619,0.9541293506445496,0.0009105012135876482,0.6302455396860478,0.5334690996188358,0.11506656628435527,0.7589301212896092,0.7618396173885181,0.0029094960989087667,0.5181903056068886,0.6082567815613107,0.09460817315379622,85.34438489893219,84.77211838293975,-0.5722665159924266,-0.31281957207182165,0.7566563303881957,-0.05711277868428327,0.6007331031685074,0.7640693151741289,0.16333621200562146,1.1087829836255818,0.2766347320639087,0.20243515050320415,85.9451180021007,85.53618769811389,-0.4089303039868052,-0.23234105073315117,0.8179050189650998,-0.042419478173666376,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QSVC,linear,0.05,6,30,0.9256,0.9277111111111113,0.0021111111111111044,1.2004243342433647,0.23968891031469214,0.2191664954810707,0.9333136449677949,0.934973577102459,0.001659932134664114,1.1838405472499114,0.24608938535269487,0.216138724072679,0.6861159733482655,0.6910958074550951,0.0049798341068295945,1.0807230000968997,0.28872625322058054,0.19731212185590996,85.89489900593956,86.14231251958991,0.2474135136503416,0.1619156832246616,0.8724951178301501,0.02956162403866933,0.7612602561168994,0.7353980275297848,-0.025862228587114563,-0.1449432405465761,0.885758371853917,-0.026462894135085718,86.65615926205646,86.87771054711969,0.22155128506322702,0.1590152934835699,0.8747590921211073,0.029032087743085168,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
