dataset,config,model,entanglement,noise_level,num_qubits,paired_runs,accuracy_mean_l0,accuracy_mean_l3,accuracy_delta_l3_minus_l0,accuracy_t_stat,accuracy_p_value,accuracy_cohens_d_paired,f1_score_mean_l0,f1_score_mean_l3,f1_score_delta_l3_minus_l0,f1_score_t_stat,f1_score_p_value,f1_score_cohens_d_paired,mcc_mean_l0,mcc_mean_l3,mcc_delta_l3_minus_l0,mcc_t_stat,mcc_p_value,mcc_cohens_d_paired,kernel_time_mean_l0,kernel_time_mean_l3,kernel_time_delta_l3_minus_l0,kernel_time_t_stat,kernel_time_p_value,kernel_time_cohens_d_paired,classifier_time_mean_l0,classifier_time_mean_l3,classifier_time_delta_l3_minus_l0,classifier_time_t_stat,classifier_time_p_value,classifier_time_cohens_d_paired,total_time_mean_l0,total_time_mean_l3,total_time_delta_l3_minus_l0,total_time_t_stat,total_time_p_value,total_time_cohens_d_paired,accuracy_p_value_holm,accuracy_significant_holm,f1_score_p_value_holm,f1_score_significant_holm,mcc_p_value_holm,mcc_significant_holm,kernel_time_p_value_holm,kernel_time_significant_holm,classifier_time_p_value_holm,classifier_time_significant_holm,total_time_p_value_holm,total_time_significant_holm
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,linear,0.0,6,30,0.9950888888888889,0.9950888888888889,0.0,0.0,1.0,0.0,0.9950952001396431,0.9950952001396431,0.0,0.0,1.0,0.0,0.9716783954158329,0.9716783954158329,0.0,0.0,1.0,0.0,152.33046569624761,153.48095358575227,1.150487889504681,1.4773954454480551,0.1503484350712949,0.2697342706090976,0.6498392001415293,0.5896736875409261,-0.0601655126006032,-0.30222831744344236,0.7646350466973445,-0.05517908899353516,152.98030489638913,154.0706272732932,1.0903223769040777,1.6566187186678898,0.10837848548756972,0.30245581379990266,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,linear,0.0003,6,30,0.9949999999999999,0.9949999999999999,0.0,0.0,1.0,0.0,0.9950094888248867,0.9950094888248867,0.0,0.0,1.0,0.0,0.9712041653894389,0.9712041653894389,0.0,0.0,1.0,0.0,86.24669865328663,85.07297931918875,-1.1737193340978895,-0.78638254077685,0.4380224753578139,-0.14357315213723562,0.7081959693615014,0.7035804540695002,-0.0046155152920012675,-0.027073890883300308,0.978586252550981,-0.004942993585405682,86.95489462264814,85.77655977325824,-1.1783348493898909,-0.8543244020768523,0.3999278497979547,-0.1559775821482018,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,linear,0.0005,6,30,0.9949999999999999,0.9949999999999999,0.0,0.0,1.0,0.0,0.9950094888248867,0.9950094888248867,0.0,0.0,1.0,0.0,0.9712041653894389,0.9712041653894389,0.0,0.0,1.0,0.0,83.42312361266619,84.54213413236042,1.1190105196942264,0.5007023942793103,0.6203596776075131,0.09141533198120798,0.6679179824112604,0.7501040097869311,0.08218602737567077,0.5150599937134288,0.6104150384546796,0.09403665900843801,84.09104159507746,85.29223814214735,1.2011965470698973,0.5605438344598418,0.5794138573894092,0.10234083420136568,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,linear,0.001,6,30,0.9950222222222221,0.9950222222222221,0.0,0.0,1.0,0.0,0.9950319533812684,0.9950319533812684,0.0,0.0,1.0,0.0,0.971336050396545,0.971336050396545,0.0,0.0,1.0,0.0,85.0928449185798,84.01774838448037,-1.0750965340994298,-0.7834419521707433,0.4397194910592376,-0.14303627656659987,0.790717504064863,0.761846928911594,-0.028870575153268872,-0.17827356772163452,0.8597476702611164,-0.03254815148268803,85.88356242264466,84.77959531339197,-1.1039671092526988,-0.8682571742359444,0.39238231267313006,-0.15852134668157336,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,linear,0.002,6,30,0.9949777777777776,0.9949777777777776,0.0,0.0,1.0,0.0,0.9949884073343017,0.9949884073343017,0.0,0.0,1.0,0.0,0.9710871674693927,0.9710871674693927,0.0,0.0,1.0,0.0,85.70903649146979,86.94391568244124,1.234879190971454,0.9297343737208436,0.360183713296892,0.1697454963249481,0.6867187201666335,0.6496907164885973,-0.037028003678036235,-0.22187307114562696,0.8259677462289249,-0.040508295323136156,86.39575521163643,87.59360639892984,1.1978511872934177,1.004108477641839,0.3236315328048728,0.18332428779553564,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,linear,0.005,6,30,0.9949777777777776,0.9949777777777776,0.0,0.0,1.0,0.0,0.9949913404103147,0.9949913404103147,0.0,0.0,1.0,0.0,0.9711297523840264,0.9711297523840264,0.0,0.0,1.0,0.0,84.77612512797738,82.32677992268776,-2.4493452052896223,-1.357208219708366,0.18518484888306241,-0.2477911857218999,0.7158517028670758,0.7414125849415237,0.02556088207444797,0.18255301488694034,0.8564189547008586,0.03332946806471788,85.49197683084445,83.06819250762928,-2.423784323215174,-1.390185630748153,0.17505141538747154,-0.253812009693437,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,linear,0.008,6,30,0.9948222222222222,0.9948222222222222,0.0,0.0,1.0,0.0,0.9948388487578307,0.9948388487578307,0.0,0.0,1.0,0.0,0.9702742992109366,0.9702742992109366,0.0,0.0,1.0,0.0,84.63424430137965,84.25407831156626,-0.38016598981339483,-0.21143022218843893,0.8340304102941112,-0.0386017006769791,0.6850928183256959,0.6798249449115247,-0.005267873414171239,-0.04144906119476921,0.9672219617650895,-0.007567528601262375,85.31933711970535,84.93390325647779,-0.38543386322756606,-0.22597226771089549,0.8228080775187573,-0.04125670279861791,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,linear,0.01,6,30,0.9947111111111112,0.9947111111111112,0.0,0.0,1.0,0.0,0.9947308669270434,0.9947308669270434,0.0,0.0,1.0,0.0,0.9696778553428843,0.9696778553428843,0.0,0.0,1.0,0.0,86.35843510664223,84.7393856782311,-1.6190494284111385,-1.2055816959324381,0.23772382770646397,-0.22010809659251016,0.634658468941537,0.6406452292576432,0.00598676031610618,0.04487570753116262,0.9645139691939982,0.00819314576627408,86.99309357558377,85.38003090748875,-1.6130626680950324,-1.2932640105092457,0.20612726863853373,-0.23611662378850404,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,linear,0.02,6,30,0.9939111111111111,0.9939111111111111,0.0,0.0,1.0,0.0,0.993960937162718,0.993960937162718,0.0,0.0,1.0,0.0,0.9655359892053973,0.9655359892053973,0.0,0.0,1.0,0.0,86.29047671731095,86.23513077538615,-0.055345941924800475,-0.04129338617234589,0.9673449975238225,-0.007539106360788584,0.7069422948407009,0.7394531320935737,0.03251083725287269,0.19402475029920235,0.8475092238454817,0.035423910817726785,86.99741901215165,86.97458390747973,-0.02283510467192779,-0.018914094968461803,0.9850391708531709,-0.0034532254896738304,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,linear,0.05,6,30,0.9837555555555555,0.9837555555555555,0.0,0.0,1.0,0.0,0.9842037474689628,0.9842037474689628,0.0,0.0,1.0,0.0,0.9131989508508666,0.9131989508508666,0.0,0.0,1.0,0.0,84.78093331823281,85.93786407543035,1.1569307571975513,0.7522232667598256,0.45797928420497236,0.13733655049486088,0.6878504920906077,0.7376390005073821,0.049788508416774374,0.2709046920488778,0.7883832742536983,0.04946020358972026,85.46878381032342,86.67550307593774,1.2067192656143257,0.8644028168569476,0.3944605669743968,0.15781764052118571,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
