dataset,model,composition,n_maps,noise_level,num_qubits,n_runs,accuracy_mean,accuracy_std,accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,total_time_mean,total_time_std,total_time_ci95
UNSW_NB15,QVE,2map,2,0.01,6,10,0.8503999999999999,0.015215976009639538,0.009430959638536457,0.8450625558464931,0.013721112859789256,0.008504433859155483,0.6736539300842026,0.03785973537624405,0.023465707098435876,261.72535419320195,8.561388328010306,5.306403461739888
UNSW_NB15,QVE,2map,2,0.05,6,10,0.8384,0.0056147952701702235,0.003480086163258562,0.8242160401070583,0.006851613275683326,0.0042466739051700685,0.6635180919372448,0.011904883355978411,0.007378723149970094,277.8600912322028,52.05629460377172,32.26482566934361
UNSW_NB15,QVE,3map,3,0.0,6,10,0.8627333333333332,0.017856630680485586,0.011067654360208264,0.8628300004501945,0.015414249316886236,0.009553850707558787,0.7118341278293309,0.03345801352590176,0.02073749163040784,546.330998359801,48.322475794956965,29.95058079532225
UNSW_NB15,QVE,3map,3,0.002,6,10,0.8597333333333333,0.019654296172203455,0.012181858975491606,0.8600552126288934,0.017216169047614298,0.01067069212749879,0.7067872166583417,0.03612123998954109,0.022388176494195267,404.15618038000684,42.99169164388648,26.64652654742872
UNSW_NB15,QVE,3map,3,0.01,6,10,0.8426,0.009040102697985426,0.005603113702263572,0.844727584830834,0.008521425348894664,0.005281634150666017,0.6777283125072425,0.01628144434735813,0.01009134375604537,390.6114806066049,5.372123540750419,3.3296766670736218
UNSW_NB15,QVE,3map,3,0.05,6,10,0.695,0.08977681517635759,0.05564424653851918,0.5914594505563603,0.14906318318838002,0.09239031813343936,0.19659042554630807,0.30357402562755037,0.18815713045207955,414.0381404567059,53.458100789036045,33.133674144518864
UNSW_NB15,QVE,4map,4,0.0,6,10,0.8917333333333334,0.008704759589223171,0.0053952658900828345,0.8877444532409378,0.009604563987467412,0.005952970434112281,0.7676547417274275,0.018148648158989426,0.011248648668543935,709.4358556332038,95.8702575768695,59.42100126674485
UNSW_NB15,QVE,4map,4,0.002,6,10,0.8892666666666666,0.007299247382140076,0.004524120398786481,0.8851845515256569,0.008119894296575258,0.00503276262604976,0.7621250206823602,0.015380183994704125,0.009532736802123494,478.6775673699027,21.09362529103292,13.073964405840043
UNSW_NB15,QVE,4map,4,0.01,6,10,0.8698,0.008988607329747758,0.005571196542357868,0.8625823558421626,0.010149492052066427,0.0062907203477480115,0.7238721958968369,0.019212843266249936,0.011908243629639015,489.747499805603,17.228436070668778,10.678295307159335
UNSW_NB15,QVE,4map,4,0.05,6,10,0.6521999999999999,0.021370453815871496,0.013245544503159741,0.5257968327536193,0.04458892570758927,0.02763650247657935,0.08510696122903669,0.13739207365775657,0.08515648950157789,489.3567612980929,8.38169783747786,5.195030141844618
