dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,num_qubits,run_idx,seed,gpu_id,accuracy,f1_score,mcc,kernel_time,classifier_time,total_time
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,4,1024,1,0.8826666666666667,0.8782051800857041,0.7468836418285851,227.30443529924378,0.39997955365106463,227.70441485289484
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,5,2048,2,0.8553333333333333,0.8572475818225422,0.7016620349028172,227.33589966828004,0.39822075283154845,227.73412042111158
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,6,3072,0,0.8506666666666667,0.8528174180005802,0.6944706194972268,217.86088281683624,1.1903740968555212,219.05125691369176
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,7,4096,1,0.846,0.8480030031224054,0.6814811246453123,228.8081903187558,0.055502552073448896,228.86369287082925
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,8,5120,2,0.842,0.8441600927088436,0.6744758090340527,225.74482870008796,0.737376132979989,226.48220483306795
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,9,6144,0,0.8926666666666667,0.8884028476164729,0.7713707663041929,228.14808803191409,0.36127516301348805,228.50936319492757
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,10,7168,1,0.8706666666666667,0.8718227548409195,0.7274704472835574,227.84130930202082,0.07269736984744668,227.91400667186826
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,11,8192,2,0.8606666666666667,0.8617746026798101,0.7046907652618185,215.77048421325162,1.0360585520975292,216.80654276534915
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,12,9216,0,0.8526666666666667,0.8489584193002565,0.67475594153461,223.23382519371808,0.7541273357346654,223.98795252945274
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,13,10240,1,0.8573333333333333,0.8588823815119467,0.7018877913302308,229.2171147200279,0.09175745910033584,229.30887217912823
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,14,11264,2,0.8426666666666667,0.8446088061245447,0.6734744461816491,229.24988576490432,0.08970149280503392,229.33958725770935
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,15,12288,0,0.8733333333333333,0.8742422533927889,0.7308777154083478,225.95166835281998,1.3372282050549984,227.28889655787498
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,16,13312,1,0.838,0.8403652105060174,0.668748462378594,228.89083866635337,0.04769225791096687,228.93853092426434
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,17,14336,2,0.8486666666666667,0.8504062037330329,0.6845943849535812,225.15228425012901,0.9796187561005354,226.13190300622955
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,18,15360,0,0.8866666666666667,0.8837041911324892,0.7525199951726003,227.06302876770496,0.40067801577970386,227.46370678348467
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,19,16384,1,0.8686666666666667,0.8696239407407408,0.7212706390661923,226.78834727965295,0.0755957318469882,226.86394301149994
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,20,17408,2,0.882,0.8776448494533765,0.7449140326745637,191.3124461933039,1.6415570103563368,192.95400320366025
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,21,18432,0,0.86,0.8615661574618096,0.7077670809771981,227.079875332769,1.111032800283283,228.1909081330523
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,22,19456,1,0.8586666666666667,0.8608228546667286,0.7139970599014656,228.74786876421422,1.301353813149035,230.04922257736325
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,23,20480,2,0.864,0.86510210947445,0.7119837281365431,229.99603160191327,0.06070831324905157,230.05673991516232
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,24,21504,0,0.8466666666666667,0.8485718390804599,0.6817289490882175,226.93733291467652,0.08426747610792518,227.02160039078444
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,25,22528,1,0.85,0.8511927540811353,0.6819266170760995,224.15377153083682,1.1682667839340866,225.3220383147709
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,26,23552,2,0.8833333333333333,0.8830183948471388,0.7460344299457419,227.44804518995807,0.058006585109978914,227.50605177506804
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,27,24576,0,0.86,0.8614928525841961,0.7069370718483358,223.86502173217013,1.0882186070084572,224.9532403391786
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,28,25600,1,0.8353333333333334,0.8377214674337051,0.6624261565994544,223.53453011764213,1.0139328041113913,224.54846292175353
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,29,26624,2,0.872,0.8727525240313678,0.7267372090945827,226.84812634810805,0.05139011610299349,226.89951646421105
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,0,42,0,0.84,0.8423514704131444,0.6732128116590912,222.16606667730957,0.708190537057817,222.8742572143674
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,1,123,1,0.8693333333333333,0.8700969948785852,0.721226371519524,226.89923126017675,0.05165867321193218,226.95088993338868
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,2,456,2,0.8746666666666667,0.8747168737658149,0.7284507427134352,218.0337453377433,1.0813759481534362,219.11512128589675
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,3,789,0,0.838,0.8399146024707,0.6622453965651195,204.73608653619885,1.0192524096928537,205.7553389458917
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,4,1024,1,0.884,0.8795892121301848,0.7500059519531984,226.84578592097387,0.05098815308883786,226.8967740740627
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,5,2048,2,0.8546666666666667,0.8566059151362885,0.7004885127042881,223.92093303101137,0.7379775317385793,224.65891056274995
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,6,3072,0,0.8493333333333334,0.8515334202520644,0.6921626177857496,228.73835372831672,0.048991742078214884,228.78734547039494
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,7,4096,1,0.8513333333333334,0.8530532413657521,0.6900408750018253,219.3539886563085,1.0547264739871025,220.4087151302956
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,8,5120,2,0.8413333333333334,0.8435531763106319,0.6738082584231435,225.50391909712926,0.7536069178022444,226.2575260149315
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,9,6144,0,0.8946666666666667,0.8904421838246609,0.7762432021992621,225.08808770217001,1.2975833313539624,226.38567103352398
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,10,7168,1,0.8666666666666667,0.8679343520090549,0.7197082331021165,224.38990500802174,0.9630473619326949,225.35295236995444
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,11,8192,2,0.856,0.8573776444626504,0.6968280446980738,227.43647904414684,0.047327933833003044,227.48380697797984
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,12,9216,0,0.8613333333333333,0.8571531224078682,0.6951757204741037,228.04099662881345,0.05679975636303425,228.09779638517648
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,13,10240,1,0.858,0.8594091279785504,0.7018767288678,212.85418737493455,1.5268155913800001,214.38100296631455
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,6,14,11264,2,0.8406666666666667,0.842725378907406,0.6704182135768103,226.8989841467701,0.08488926105201244,226.9838734078221
