dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,28,24576,0,0.956,0.9568003982080636,0.7519349639193632,363.8419276080094,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,28,24576,1,0.956,0.9568003982080636,0.7519349639193632,359.8981084340485,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,29,25600,2,0.9453333333333334,0.9485727317361917,0.7267690693557617,364.1938755789306,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,29,25600,0,0.9453333333333334,0.9485727317361917,0.7267690693557617,352.49393855198286,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,30,26624,1,0.9553333333333334,0.957175004992353,0.7640283839431127,304.59965272201225,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,30,26624,2,0.9553333333333334,0.957175004992353,0.7640283839431127,261.63267073302995,181,323,200
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,1,42,0,0.9546666666666667,0.9575561457269323,0.7795008184186926,275.11714807897806,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,1,42,1,0.9486666666666667,0.9519950511580313,0.7496239879314855,278.5935885159997,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,2,123,2,0.96,0.9621857416538717,0.7993956907456233,278.09288770193234,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,2,123,0,0.96,0.9621857416538717,0.7993956907456233,261.3837520260131,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,3,456,1,0.9406666666666667,0.9456122066712134,0.7300740400658026,272.289141691057,124,204,150
