status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time
success,IoT_Original_Distribution,QSVC,ideal,full,3,6,0,42,2,124,142,,0.9486666666666667,0.9271758019820582,0.9519950511580313,0.7496239879314855,0.9559490447189474,0.9267979757270467,238.2570827570744,1.4498808230273426,239.70696358010173
success,IoT_Original_Distribution,QSVC,ideal,full,3,6,1,123,0,124,142,,0.956,0.9471138039547227,0.9588044943820224,0.7863848004242623,0.9830131667527752,0.9470505770303285,276.47323306195904,1.3587570009985939,277.83199006295763
success,IoT_Original_Distribution,QSVC,ideal,full,3,6,2,456,1,124,142,,0.9613333333333334,0.9437007812377687,0.9632625047486387,0.8027363297881122,0.9698255392210585,0.9434509127539433,284.53659584291745,0.1037744500208646,284.6403702929383
success,IoT_Original_Distribution,QSVC,ideal,full,3,6,3,789,2,124,142,,0.9546666666666667,0.9368434236688429,0.9573529970495248,0.7754009734327173,0.9691784217640212,0.9365862514791115,284.233494141954,0.10338499606586993,284.33687913801987
success,IoT_Original_Distribution,QSVC,ideal,full,3,6,4,1024,0,124,142,,0.9546666666666667,0.9241306968515648,0.9569284538432317,0.7673304473147916,0.9514087851413483,0.9233652273571288,280.6047913359944,0.23813777999021113,280.8429291159846
success,IoT_Original_Distribution,QSVC,ideal,full,3,6,5,2048,1,124,142,,0.9533333333333334,0.9138603165656851,0.9554332680423616,0.7562137208034863,0.9395780167937418,0.9125664594629617,280.99480034201406,0.09584473492577672,281.09064507693984
success,IoT_Original_Distribution,QSVC,ideal,full,3,6,6,3072,2,124,142,,0.9613333333333334,0.9246316910118517,0.9626774386072172,0.7920982952477333,0.948376726733779,0.9235262900291211,274.5971412169747,1.2956321489764377,275.89277336595114
success,IoT_Original_Distribution,QSVC,ideal,full,3,6,7,4096,0,124,142,,0.954,0.9110500524478262,0.9558966469324232,0.756821928708788,0.9601761829463675,0.9095132875785343,283.29876395501196,0.10158993804361671,283.4003538930556
success,IoT_Original_Distribution,QSVC,ideal,full,3,6,8,5120,1,124,142,,0.944,0.9055312886509166,0.9473184081200012,0.7198216544876251,0.9581982997510684,0.9042911585540306,274.4433122869814,1.2685539110098034,275.7118661979912
success,IoT_Original_Distribution,QSVC,ideal,full,3,6,9,6144,2,124,142,,0.9493333333333334,0.9339000829771578,0.9527833215788977,0.7563495715972772,0.963098648881374,0.9337066558810696,282.9109370339429,0.09464793396182358,283.0055849679047
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,3,6,0,42,0,134,142,0.012177777777777777,0.948,0.9268078843955975,0.9514284062787883,0.7473003866877523,0.9559125138947598,0.9264403457790498,263.95190974208526,0.8068875009194016,264.75879724300466
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,3,6,1,123,1,134,142,0.012177777777777777,0.9586666666666667,0.9454072925962457,0.9610213142888777,0.794306600439367,0.98399428031667,0.945266260669824,260.78160274901893,1.808958269073628,262.59056101809256
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,3,6,2,456,2,134,142,0.012177777777777777,0.946,0.9415950401578131,0.9502897568165071,0.7518927249782642,0.9732437806271821,0.9415794129533431,265.791461040033,0.05258412391413003,265.84404516394716
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,3,6,3,789,0,134,142,0.012177777777777777,0.9526666666666667,0.935739670909461,0.9556311707760604,0.7681225929227954,0.9680250914575277,0.9355074418469568,266.2577205300331,0.11247864202596247,266.3701991720591
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,3,6,4,1024,1,134,142,0.012177777777777777,0.954,0.9269409609694237,0.9564595660955929,0.7668208015558766,0.9466545593077931,0.9263417620761073,266.5995094599202,0.27998331701382995,266.87949277693406
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,3,6,5,2048,2,134,142,0.012177777777777777,0.9526666666666667,0.9134923989792244,0.954855156513257,0.753651251609038,0.9487315975973154,0.9122175523733729,265.978084745002,0.27784665301442146,266.2559313980164
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,3,6,6,3072,0,134,142,0.012177777777777777,0.952,0.9099462996884442,0.9541599328435719,0.7490619520845443,0.9339313951121757,0.9084712632292389,263.59504418901633,0.8063613720005378,264.4014055610169
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,3,6,7,4096,1,134,142,0.012177777777777777,0.9533333333333334,0.9297512250872826,0.9559918064551846,0.7663867213399324,0.9599309045553938,0.929297531732208,251.03404190100264,2.0160183899570256,253.05006029095966
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,3,6,8,5120,2,134,142,0.012177777777777777,0.9473333333333334,0.9137272399918588,0.9503941337167506,0.7360825804790517,0.9628377144228913,0.9127894613173392,266.23532891098876,0.051379424054175615,266.28670833504293
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,3,6,9,6144,0,134,142,0.012177777777777777,0.95,0.9469807273808966,0.953770793377,0.7674523217480809,0.9651548124142177,0.9469734273762531,186.15804698807187,0.05351074901409447,186.21155773708597
success,IoT_Original_Distribution,QSVC,ideal,linear,0,6,0,42,1,25,20,,0.9526666666666667,0.9420960343181,0.955838722862345,0.7723451313775843,0.9628951200037574,0.9420060875757063,137.20307708589826,1.280600812053308,138.48367789795157
success,IoT_Original_Distribution,QSVC,ideal,linear,0,6,1,123,2,25,20,,0.9606666666666667,0.9496892270599471,0.9628618468758638,0.8038376889694526,0.9846831472870643,0.9495929992613881,137.5547165069729,1.1260992638999596,138.68081577087287
success,IoT_Original_Distribution,QSVC,ideal,linear,0,6,2,456,0,25,20,,0.9586666666666667,0.9612982011178433,0.9614811307617323,0.8041083891943919,0.9753938805650797,0.9612927382691694,160.2415822329931,0.08523734100162983,160.32681957399473
success,IoT_Original_Distribution,QSVC,ideal,linear,0,6,3,789,1,25,20,,0.95,0.9374461822679379,0.9534580381395088,0.760854226747064,0.9651235002791999,0.937318687379758,159.82818462594878,0.2437358769821003,160.07192050293088
