offdiag_var,offdiag_mean,kta,dataset,map,map_type,entanglement,reps,noise_level,num_qubits,seed,kernel_time,n_train
0.01785584426553672,0.0421208833484511,0.2542555487242761,IoT,ZZ-linear,ZZ,linear,2,0.01,10,123,48.938881602021866,420
0.023021504737082477,0.051439414505482374,0.28272012492759513,IoT,ZZ-linear,ZZ,linear,2,0.01,10,456,49.1145121230511,420
0.021563010025514768,0.049898602837154325,0.2698869413582152,IoT,ZZ-linear,ZZ,linear,2,0.01,10,789,48.5475472160615,420
0.017532266205162378,0.04183263235856127,0.25303562322769113,IoT,ZZ-linear,ZZ,linear,2,0.01,10,1024,48.57891081995331,420
0.021026496817151272,0.1422888177922367,0.5195818487722244,IoT,ZZ-linear,ZZ,linear,2,0.02,10,42,48.50720035401173,420
0.017186953406368725,0.12466372043505719,0.4928075000923655,IoT,ZZ-linear,ZZ,linear,2,0.02,10,123,48.171256302972324,420
0.021772406172985342,0.14043585848927342,0.5086767938807104,IoT,ZZ-linear,ZZ,linear,2,0.02,10,456,48.48126188397873,420
0.019433814318909164,0.14617685778637016,0.5170118872120918,IoT,ZZ-linear,ZZ,linear,2,0.02,10,789,48.88422972394619,420
0.01686519771134563,0.1263946039682602,0.4947416238945333,IoT,ZZ-linear,ZZ,linear,2,0.02,10,1024,48.48615171003621,420
0.00459719895271188,0.7691411986671018,0.6703432392483425,IoT,ZZ-linear,ZZ,linear,2,0.05,10,42,48.64622833603062,420
0.005125637896831059,0.7513095381761467,0.6631795994134915,IoT,ZZ-linear,ZZ,linear,2,0.05,10,123,49.39952432306018,420
0.004523427277086409,0.7656053747923784,0.6681589771087922,IoT,ZZ-linear,ZZ,linear,2,0.05,10,456,48.903575096977875,420
0.005728391499605866,0.7570508566691477,0.6667289471179996,IoT,ZZ-linear,ZZ,linear,2,0.05,10,789,48.68578352697659,420
0.0065179615757687175,0.7351296342181975,0.6603745240325971,IoT,ZZ-linear,ZZ,linear,2,0.05,10,1024,48.476314635016024,420
0.010679030755030735,0.017254215067511763,0.164594977930607,IoT,ZZ-full,ZZ,full,2,0.0,10,42,13.757195498095825,420
0.008641327815142754,0.01447831317328525,0.15274051462249308,IoT,ZZ-full,ZZ,full,2,0.0,10,123,13.870375728001818,420
0.010714571067982714,0.01759009174594113,0.1672349732504028,IoT,ZZ-full,ZZ,full,2,0.0,10,456,13.826424923026934,420
0.008791006601084542,0.014452335431612152,0.15260215310017694,IoT,ZZ-full,ZZ,full,2,0.0,10,789,13.691535221063532,420
0.009794234976234691,0.01618688684313804,0.1602438343679479,IoT,ZZ-full,ZZ,full,2,0.0,10,1024,13.649648090009578,420
0.00024368250220331466,0.9668909305231803,0.6625848682732979,IoT,ZZ-full,ZZ,full,2,0.002,10,42,92.4217049110448,420
0.0003120461831666723,0.9597613358832257,0.6645580158773701,IoT,ZZ-full,ZZ,full,2,0.002,10,123,92.77722113800701,420
0.00023476606318622556,0.9674691319946593,0.6636635734346056,IoT,ZZ-full,ZZ,full,2,0.002,10,456,95.37702402402647,420
0.00021704487501075567,0.9646470537631671,0.6638729636747798,IoT,ZZ-full,ZZ,full,2,0.002,10,789,96.29961817897856,420
0.0008437168065093107,0.9519127454435518,0.6609543966442833,IoT,ZZ-full,ZZ,full,2,0.002,10,1024,94.12469287298154,420
7.96482471906669e-06,0.9962600295076804,0.6630063244833329,IoT,ZZ-full,ZZ,full,2,0.005,10,42,94.07262797909789,420
1.0074969069478812e-05,0.9950154773910448,0.6633819713524973,IoT,ZZ-full,ZZ,full,2,0.005,10,123,93.69631436199415,420
9.030915256606634e-06,0.9955978574035032,0.6631642577190077,IoT,ZZ-full,ZZ,full,2,0.005,10,456,94.86195406795014,420
8.871337943284959e-06,0.996075047086702,0.6632203223707374,IoT,ZZ-full,ZZ,full,2,0.005,10,789,94.10175110201817,420
8.242949787283051e-06,0.9959212446777722,0.6630704347775512,IoT,ZZ-full,ZZ,full,2,0.005,10,1024,92.90475841390435,420
7.270627665887324e-08,0.999584346355288,0.6630495163918336,IoT,ZZ-full,ZZ,full,2,0.01,10,42,94.60381631797645,420
4.331760460210961e-08,0.9996247159037919,0.6630776986541109,IoT,ZZ-full,ZZ,full,2,0.01,10,123,96.08266043302137,420
4.942612849617447e-08,0.9996063472764277,0.6630669132004361,IoT,ZZ-full,ZZ,full,2,0.01,10,456,95.3419056009734,420
2.6667467824131357e-08,0.999689143818879,0.6630710223343288,IoT,ZZ-full,ZZ,full,2,0.01,10,789,95.1713627029676,420
7.338897878375385e-08,0.9995400906090086,0.663054518224068,IoT,ZZ-full,ZZ,full,2,0.01,10,1024,94.51741639198735,420
2.2196211535582596e-12,0.99999613125279,0.6630612796910459,IoT,ZZ-full,ZZ,full,2,0.02,10,42,93.05813014297746,420
2.2896195428309103e-12,0.9999964754220261,0.6630614160005696,IoT,ZZ-full,ZZ,full,2,0.02,10,123,95.39133286802098,420
2.353356352611312e-12,0.9999963188404413,0.6630612831304101,IoT,ZZ-full,ZZ,full,2,0.02,10,456,94.24849171494134,420
2.023908104661707e-12,0.9999959485038247,0.6630613265945948,IoT,ZZ-full,ZZ,full,2,0.02,10,789,93.70584827102721,420
2.2948066661687165e-12,0.9999961639239119,0.6630612538870864,IoT,ZZ-full,ZZ,full,2,0.02,10,1024,94.15642175602261,420
2.4841606885606183e-16,0.9999999978783755,0.6630612241622812,IoT,ZZ-full,ZZ,full,2,0.05,10,42,94.10245513601694,420
2.5542139731948936e-16,0.9999999978174092,0.6630612249716579,IoT,ZZ-full,ZZ,full,2,0.05,10,123,95.90566403698176,420
1.944705418034628e-16,0.9999999983484927,0.6630612242419133,IoT,ZZ-full,ZZ,full,2,0.05,10,456,94.84794937097467,420
2.407795902322746e-16,0.9999999979447609,0.6630612250901539,IoT,ZZ-full,ZZ,full,2,0.05,10,789,94.90821353998035,420
2.504637506027355e-16,0.9999999978661822,0.6630612259287515,IoT,ZZ-full,ZZ,full,2,0.05,10,1024,94.16431505396031,420
0.01600082768593371,0.028208965478819556,0.20919910071878978,IoT,Pauli-full,Pauli,full,1,0.0,10,42,8.24258481094148,420
0.01522848438105814,0.026364143665030187,0.19688784509014726,IoT,Pauli-full,Pauli,full,1,0.0,10,123,8.116568704950623,420
0.01512350029592638,0.02714202109243456,0.20683199873851305,IoT,Pauli-full,Pauli,full,1,0.0,10,456,7.950848944019526,420
0.013392769920837006,0.025461584153816014,0.20431536590758215,IoT,Pauli-full,Pauli,full,1,0.0,10,789,8.03204988699872,420
0.014622281529757824,0.024852791447022276,0.19311167638373927,IoT,Pauli-full,Pauli,full,1,0.0,10,1024,8.030043493025005,420
0.00838848730716389,0.24126467879796817,0.6345315172416524,IoT,Pauli-full,Pauli,full,1,0.002,10,42,65.80394005100243,420
0.007549428719668452,0.2386411876748883,0.6405489980080977,IoT,Pauli-full,Pauli,full,1,0.002,10,123,66.5428144299658,420
0.010887954319907144,0.25097980710955853,0.6329057372441638,IoT,Pauli-full,Pauli,full,1,0.002,10,456,66.82941305602435,420
0.007145385873556077,0.24328153002475836,0.6440299800308497,IoT,Pauli-full,Pauli,full,1,0.002,10,789,67.20721616398077,420
0.009277814705877104,0.23956915268147178,0.6322787882128558,IoT,Pauli-full,Pauli,full,1,0.002,10,1024,67.34634495398495,420
0.001489877337405165,0.7621522561360902,0.6621155312486663,IoT,Pauli-full,Pauli,full,1,0.005,10,42,66.70352830202319,420
0.0015810673682019444,0.7598567735974064,0.6650964462457546,IoT,Pauli-full,Pauli,full,1,0.005,10,123,66.40587605303153,420
0.0020884196855554984,0.7643999900322961,0.6647824652435319,IoT,Pauli-full,Pauli,full,1,0.005,10,456,66.05988461500965,420
0.0015376147264805357,0.7640900311327506,0.6659201064651049,IoT,Pauli-full,Pauli,full,1,0.005,10,789,66.8302333750762,420
0.0015821555570471211,0.7682644451439469,0.6631603503828106,IoT,Pauli-full,Pauli,full,1,0.005,10,1024,67.32632545696106,420
7.987117816630778e-05,0.9652681640331441,0.6632194806168837,IoT,Pauli-full,Pauli,full,1,0.01,10,42,66.66723323904444,420
8.12869665401972e-05,0.9645892616537081,0.6635965325374266,IoT,Pauli-full,Pauli,full,1,0.01,10,123,66.51449795893859,420
8.582325529090247e-05,0.9653552990411409,0.6636957722247208,IoT,Pauli-full,Pauli,full,1,0.01,10,456,66.39016693097074,420
8.661892924674631e-05,0.9639047364089038,0.6632404721842129,IoT,Pauli-full,Pauli,full,1,0.01,10,789,67.81340900307987,420
8.791033414286189e-05,0.9634980253047978,0.6631289399274253,IoT,Pauli-full,Pauli,full,1,0.01,10,1024,66.25446930807084,420
1.61693755062848e-07,0.9988975442740197,0.6630624786513701,IoT,Pauli-full,Pauli,full,1,0.02,10,42,66.09930222900584,420
1.7532584633610917e-07,0.9988271302439324,0.6630882885560307,IoT,Pauli-full,Pauli,full,1,0.02,10,123,65.67077839199919,420
2.2704648029028063e-07,0.9987296182887908,0.6630875406272548,IoT,Pauli-full,Pauli,full,1,0.02,10,456,64.80096201004926,420
1.8278720800977624e-07,0.9987568829232745,0.6630740088792951,IoT,Pauli-full,Pauli,full,1,0.02,10,789,64.98986082803458,420
2.9439409693490564e-07,0.9986026757026832,0.6631126555713005,IoT,Pauli-full,Pauli,full,1,0.02,10,1024,64.65542493504472,420
1.9272409972564415e-15,0.9999999882145515,0.6630612225765867,IoT,Pauli-full,Pauli,full,1,0.05,10,42,66.63904568797443,420
1.411357183978043e-15,0.9999999913224742,0.6630612253400266,IoT,Pauli-full,Pauli,full,1,0.05,10,123,65.96083384600934,420
5.86673117330871e-15,0.9999999690562544,0.6630612189262133,IoT,Pauli-full,Pauli,full,1,0.05,10,456,65.83115192502737,420
1.2714146640459418e-15,0.9999999926474734,0.6630612264697618,IoT,Pauli-full,Pauli,full,1,0.05,10,789,66.5943514079554,420
2.5469346032664085e-15,0.9999999859858973,0.6630612266521368,IoT,Pauli-full,Pauli,full,1,0.05,10,1024,65.85251002199948,420
0.020557537273201254,0.053760077076580016,0.23784279848433643,UNSW-2018,Z-linear,Z,linear,1,0.0,10,42,2.9921903329668567,420
0.020425682192683113,0.05324758487015193,0.23395102994925904,UNSW-2018,Z-linear,Z,linear,1,0.0,10,123,3.000916718970984,420
0.02070296946177969,0.0552103576724265,0.2333719185996397,UNSW-2018,Z-linear,Z,linear,1,0.0,10,456,3.101798332994804,420
0.01889459477881302,0.047987280391011265,0.22332153950409595,UNSW-2018,Z-linear,Z,linear,1,0.0,10,789,3.132615745998919,420
0.018213265512799986,0.04739628594262231,0.23607875194054465,UNSW-2018,Z-linear,Z,linear,1,0.0,10,1024,3.3294477380113676,420
0.020681798452842494,0.05453950018302404,0.24000459092129436,UNSW-2018,Z-linear,Z,linear,1,0.002,10,42,43.19086062803399,420
0.02054964381917548,0.05403081324268666,0.2361091471413293,UNSW-2018,Z-linear,Z,linear,1,0.002,10,123,44.0145351489773,420
0.020830091921928355,0.056014572230106925,0.23557446178055433,UNSW-2018,Z-linear,Z,linear,1,0.002,10,456,43.1048593390733,420
0.01900822163890908,0.04873809535596334,0.22557872705974003,UNSW-2018,Z-linear,Z,linear,1,0.002,10,789,43.060789951938204,420
0.018326801214572835,0.04813537271405444,0.23838656279316625,UNSW-2018,Z-linear,Z,linear,1,0.002,10,1024,42.20408569695428,420
0.02082141326677962,0.05541862436340314,0.24242324113153566,UNSW-2018,Z-linear,Z,linear,1,0.005,10,42,41.32669082202483,420
0.020688970605941177,0.054914092279687375,0.23852357620308906,UNSW-2018,Z-linear,Z,linear,1,0.005,10,123,40.87818813195918,420
0.020972881476715124,0.056921352471881945,0.23803864924271007,UNSW-2018,Z-linear,Z,linear,1,0.005,10,456,40.57491598604247,420
0.019136188929338258,0.04958532983922824,0.22810466075764882,UNSW-2018,Z-linear,Z,linear,1,0.005,10,789,40.52758741902653,420
0.01845463620069263,0.04896948175862764,0.24096812867845083,UNSW-2018,Z-linear,Z,linear,1,0.005,10,1024,40.302511884015985,420
0.021059463676871674,0.05692689758287277,0.24652564225566564,UNSW-2018,Z-linear,Z,linear,1,0.01,10,42,40.28207994799595,420
0.020926655662390665,0.056429179310064484,0.24261854440683905,UNSW-2018,Z-linear,Z,linear,1,0.01,10,123,40.5325088549871,420
0.021216281797576265,0.05847635316877461,0.24221805830463325,UNSW-2018,Z-linear,Z,linear,1,0.01,10,456,40.50775725895073,420
0.01935508566719716,0.051039814241325435,0.2323903563955416,UNSW-2018,Z-linear,Z,linear,1,0.01,10,789,40.673147227964364,420
0.01867323786266535,0.05040169419144942,0.24534575744625675,UNSW-2018,Z-linear,Z,linear,1,0.01,10,1024,40.65605067205615,420
0.021555672669295037,0.060112372427784,0.25500089380466745,UNSW-2018,Z-linear,Z,linear,1,0.02,10,42,40.718482965021394,420
0.02142256454731455,0.05962779034291747,0.25107741002235706,UNSW-2018,Z-linear,Z,linear,1,0.02,10,123,40.37521741492674,420
0.021723338589466706,0.0617576034769154,0.25085104563227856,UNSW-2018,Z-linear,Z,linear,1,0.02,10,456,40.398385429987684,420
0.01981412341301665,0.054115320472897015,0.24124863776359318,UNSW-2018,Z-linear,Z,linear,1,0.02,10,789,40.37097262300085,420
0.019131440082785577,0.053431201084252186,0.25438440339288404,UNSW-2018,Z-linear,Z,linear,1,0.02,10,1024,40.283341599977575,420
0.023205427537920913,0.07118052105929112,0.28261820638151985,UNSW-2018,Z-linear,Z,linear,1,0.05,10,42,40.370508903986774,420
0.0230753087407116,0.07073036751707865,0.2786337422323115,UNSW-2018,Z-linear,Z,linear,1,0.05,10,123,40.12013729393948,420
0.023406438508075045,0.07313095987825834,0.27896119959589266,UNSW-2018,Z-linear,Z,linear,1,0.05,10,456,40.394124628044665,420
0.02136337355020565,0.06483429889654127,0.27014253165063074,UNSW-2018,Z-linear,Z,linear,1,0.05,10,789,40.389138962025754,420
0.0206767137216731,0.06400097166839555,0.28377795062480704,UNSW-2018,Z-linear,Z,linear,1,0.05,10,1024,40.34959182399325,420
0.0033122916108512448,0.012474283734801217,0.1674596581103954,UNSW-2018,ZZ-linear,ZZ,linear,2,0.0,10,42,4.573636480956338,420
0.0034426424107719287,0.012719108533978453,0.16953243792110584,UNSW-2018,ZZ-linear,ZZ,linear,2,0.0,10,123,4.327693619998172,420
0.0036438357571474925,0.012914185876005655,0.1723136336098112,UNSW-2018,ZZ-linear,ZZ,linear,2,0.0,10,456,4.318862679065205,420
0.003533255413854509,0.013787257261413463,0.18791564940965463,UNSW-2018,ZZ-linear,ZZ,linear,2,0.0,10,789,4.212771042948589,420
0.004034947143166042,0.014568336066234252,0.1924917469135638,UNSW-2018,ZZ-linear,ZZ,linear,2,0.0,10,1024,4.311236179084517,420
0.0037162299302058712,0.01846109913288094,0.21415986088341557,UNSW-2018,ZZ-linear,ZZ,linear,2,0.002,10,42,45.993490539025515,420
0.0038580281248399516,0.01882063311041086,0.21669493724930522,UNSW-2018,ZZ-linear,ZZ,linear,2,0.002,10,123,45.78193634201307,420
0.004061794140158303,0.019023229588836357,0.21983925866939077,UNSW-2018,ZZ-linear,ZZ,linear,2,0.002,10,456,45.900855220039375,420
0.00403397969379102,0.02031317486316426,0.2405201376373102,UNSW-2018,ZZ-linear,ZZ,linear,2,0.002,10,789,46.11745108792093,420
0.004543160475946076,0.021057296267551547,0.24334507764860147,UNSW-2018,ZZ-linear,ZZ,linear,2,0.002,10,1024,47.23520930111408,420
0.004113362683420081,0.025386575703668108,0.26171029413691765,UNSW-2018,ZZ-linear,ZZ,linear,2,0.005,10,42,45.75494262599386,420
0.0042679887795321995,0.02585100894019833,0.26420797485912195,UNSW-2018,ZZ-linear,ZZ,linear,2,0.005,10,123,45.82173075398896,420
0.004479286524961823,0.026052615588128936,0.267322440072577,UNSW-2018,ZZ-linear,ZZ,linear,2,0.005,10,456,45.818983378005214,420
0.004505397682731801,0.027588624762036593,0.2907364157092272,UNSW-2018,ZZ-linear,ZZ,linear,2,0.005,10,789,45.87047349696513,420
0.005010861884274943,0.0282780660812251,0.2919626634337941,UNSW-2018,ZZ-linear,ZZ,linear,2,0.005,10,1024,45.88289229909424,420
0.005129015778886416,0.045454638219558995,0.36658589983248285,UNSW-2018,ZZ-linear,ZZ,linear,2,0.01,10,42,46.51484138693195,420
0.005320868735847188,0.04611970176118922,0.36811411579149345,UNSW-2018,ZZ-linear,ZZ,linear,2,0.01,10,123,45.86632185499184,420
0.0055497628948735535,0.04628341411879724,0.3709035158018933,UNSW-2018,ZZ-linear,ZZ,linear,2,0.01,10,456,45.70550782501232,420
0.005686768306858119,0.04810563875715069,0.39609442095141073,UNSW-2018,ZZ-linear,ZZ,linear,2,0.01,10,789,45.65361830906477,420
0.006174252122167681,0.04867492491690536,0.3950498534985613,UNSW-2018,ZZ-linear,ZZ,linear,2,0.01,10,1024,45.77498497697525,420
0.00864381475511795,0.14568828586465676,0.5609209394691022,UNSW-2018,ZZ-linear,ZZ,linear,2,0.02,10,42,45.75161970395129,420
0.008994907447250986,0.14649481988870897,0.5595156033269492,UNSW-2018,ZZ-linear,ZZ,linear,2,0.02,10,123,45.97258997207973,420
0.009296683701690544,0.1462704112871394,0.562024336834373,UNSW-2018,ZZ-linear,ZZ,linear,2,0.02,10,456,45.656630409066565,420
0.00954798760412284,0.14690344482911144,0.5834052688199708,UNSW-2018,ZZ-linear,ZZ,linear,2,0.02,10,789,45.797183090006,420
0.009920612178683036,0.14730723082626787,0.5820797270756005,UNSW-2018,ZZ-linear,ZZ,linear,2,0.02,10,1024,46.190849528997205,420
0.005329137141425845,0.7434225551237883,0.6379942393747664,UNSW-2018,ZZ-linear,ZZ,linear,2,0.05,10,42,45.853697889018804,420
0.005492201393630985,0.7430156196395922,0.6376708713118436,UNSW-2018,ZZ-linear,ZZ,linear,2,0.05,10,123,45.77654362702742,420
0.005553259311107736,0.7422047799003302,0.6381955324183276,UNSW-2018,ZZ-linear,ZZ,linear,2,0.05,10,456,45.97356546204537,420
0.005476146696959609,0.7390019366637267,0.6426653888106966,UNSW-2018,ZZ-linear,ZZ,linear,2,0.05,10,789,45.92143445997499,420
0.005442208271009689,0.7400647718373422,0.6420523975764534,UNSW-2018,ZZ-linear,ZZ,linear,2,0.05,10,1024,45.76519866392482,420
0.0005483583673483799,0.006459071283839053,0.13565942213214377,UNSW-2018,ZZ-full,ZZ,full,2,0.0,10,42,13.838771812035702,420
0.0005561364899502365,0.006514872665623954,0.13546018375435168,UNSW-2018,ZZ-full,ZZ,full,2,0.0,10,123,13.867291179019958,420
0.0005823264399891624,0.006642106683712747,0.1378801384234326,UNSW-2018,ZZ-full,ZZ,full,2,0.0,10,456,13.848810612922534,420
0.0005341466935129359,0.006451188566074942,0.13801430995588845,UNSW-2018,ZZ-full,ZZ,full,2,0.0,10,789,13.775370121002197,420
0.0005959314524349263,0.00633276632343696,0.13562002903468387,UNSW-2018,ZZ-full,ZZ,full,2,0.0,10,1024,13.623645933927037,420
0.0015959051678807797,0.9105891573780002,0.6471646100364946,UNSW-2018,ZZ-full,ZZ,full,2,0.002,10,42,88.4432697640732,420
0.0016261531317711716,0.9107333503198672,0.6456416262965556,UNSW-2018,ZZ-full,ZZ,full,2,0.002,10,123,90.51622303191107,420
0.0015995892726757346,0.9097518419058354,0.6449427640133898,UNSW-2018,ZZ-full,ZZ,full,2,0.002,10,456,90.27289934898727,420
0.0019158869428418086,0.9059352516450588,0.6510424406392706,UNSW-2018,ZZ-full,ZZ,full,2,0.002,10,789,89.61419707501773,420
0.0017246978148600604,0.9075404555374336,0.6489339306274262,UNSW-2018,ZZ-full,ZZ,full,2,0.002,10,1024,90.66018663696013,420
5.950909096681314e-05,0.9869318909862662,0.6415561409746796,UNSW-2018,ZZ-full,ZZ,full,2,0.005,10,42,89.6985568960663,420
5.9127835266686964e-05,0.9870085378305006,0.6412814033780105,UNSW-2018,ZZ-full,ZZ,full,2,0.005,10,123,89.57336855004542,420
5.65342878576927e-05,0.9868750185082616,0.641177674183341,UNSW-2018,ZZ-full,ZZ,full,2,0.005,10,456,87.76331235503312,420
6.933217976105015e-05,0.9864610853419005,0.6421864361425776,UNSW-2018,ZZ-full,ZZ,full,2,0.005,10,789,88.70427240710706,420
6.239230275776338e-05,0.9866499809043382,0.6418145727559665,UNSW-2018,ZZ-full,ZZ,full,2,0.005,10,1024,89.81369149708189,420
2.0302538547098404e-07,0.9991594372818261,0.6400912529831861,UNSW-2018,ZZ-full,ZZ,full,2,0.01,10,42,88.1468885600334,420
1.9936659059809521e-07,0.9991663057447252,0.6400759134931775,UNSW-2018,ZZ-full,ZZ,full,2,0.01,10,123,89.4000049791066,420
1.8845739502685688e-07,0.9991604583366904,0.6400699921916038,UNSW-2018,ZZ-full,ZZ,full,2,0.01,10,456,89.31533207499888,420
2.353593650949656e-07,0.9991340951609847,0.6401275283310247,UNSW-2018,ZZ-full,ZZ,full,2,0.01,10,789,88.65097255504224,420
2.1162374038217597e-07,0.9991447482925746,0.6401063980785823,UNSW-2018,ZZ-full,ZZ,full,2,0.01,10,1024,89.79209943197202,420
7.348575599375276e-12,0.9999925921960153,0.6400004689886586,UNSW-2018,ZZ-full,ZZ,full,2,0.02,10,42,89.40919524908531,420
7.194330614598159e-12,0.9999926565363808,0.6400003693456338,UNSW-2018,ZZ-full,ZZ,full,2,0.02,10,123,89.6315005409997,420
7.226998478209401e-12,0.9999926045125473,0.6400003356425485,UNSW-2018,ZZ-full,ZZ,full,2,0.02,10,456,88.56303304806352,420
8.95424792174908e-12,0.9999923378523812,0.6400007117123416,UNSW-2018,ZZ-full,ZZ,full,2,0.02,10,789,90.01664619299117,420
7.859693609263274e-12,0.9999924680044304,0.640000567307139,UNSW-2018,ZZ-full,ZZ,full,2,0.02,10,1024,89.52973571699113,420
