offdiag_var,offdiag_mean,kta,dataset,map,map_type,entanglement,reps,noise_level,num_qubits,seed,kernel_time,n_train
4.577116836303927e-15,0.9999999537794736,0.6400000036957303,UNSW-2018,ZZ-full,ZZ,full,2,0.05,6,42,5.358064613072202,420
5.434385776913485e-15,0.9999999441901639,0.6400000008836882,UNSW-2018,ZZ-full,ZZ,full,2,0.05,6,123,5.356401527067646,420
4.592701009327461e-15,0.9999999555000759,0.6400000015525039,UNSW-2018,ZZ-full,ZZ,full,2,0.05,6,456,5.463064208859578,420
4.3440204986531074e-15,0.9999999599533198,0.640000002856697,UNSW-2018,ZZ-full,ZZ,full,2,0.05,6,789,5.272872457047924,420
5.090278573377419e-15,0.9999999482478048,0.6400000045172741,UNSW-2018,ZZ-full,ZZ,full,2,0.05,6,1024,5.2437175249215215,420
0.005705604471508499,0.03671987540594702,0.3014635353039159,UNSW-2018,Pauli-full,Pauli,full,1,0.0,6,42,4.980713146971539,420
0.0054175474100211975,0.03557640816286544,0.296800152973207,UNSW-2018,Pauli-full,Pauli,full,1,0.0,6,123,4.907881391933188,420
0.0054973404947438465,0.03432199694434618,0.2924041231115522,UNSW-2018,Pauli-full,Pauli,full,1,0.0,6,456,4.936904462985694,420
0.013756608314805786,0.06324074332067339,0.3983155970599316,UNSW-2018,Pauli-full,Pauli,full,1,0.0,6,789,4.809882782865316,420
0.005216187090190768,0.034567683184098315,0.3018750981862521,UNSW-2018,Pauli-full,Pauli,full,1,0.0,6,1024,4.809428537962958,420
0.005065463187165568,0.11374395324762118,0.550751845963328,UNSW-2018,Pauli-full,Pauli,full,1,0.002,6,42,2.874104051152244,420
0.004787143214739095,0.11181991385048946,0.5460813377118907,UNSW-2018,Pauli-full,Pauli,full,1,0.002,6,123,2.877131439978257,420
0.004791773777963241,0.11132637237731365,0.5485584935030469,UNSW-2018,Pauli-full,Pauli,full,1,0.002,6,456,3.498406490078196,420
0.011684923047247692,0.13651402484935066,0.5662988525065312,UNSW-2018,Pauli-full,Pauli,full,1,0.002,6,789,2.8639565110206604,420
0.0045513140247822,0.11049864803073484,0.5564961009839473,UNSW-2018,Pauli-full,Pauli,full,1,0.002,6,1024,2.858761605108157,420
0.0038513161239958705,0.26421392633418683,0.6365754456341589,UNSW-2018,Pauli-full,Pauli,full,1,0.005,6,42,2.8495837319642305,420
0.0037280161795871015,0.2603513042182865,0.6285017890810227,UNSW-2018,Pauli-full,Pauli,full,1,0.005,6,123,2.8743996259290725,420
0.0036545585683640447,0.2617840487280919,0.6313139440861412,UNSW-2018,Pauli-full,Pauli,full,1,0.005,6,456,2.818579452112317,420
0.008432221428492287,0.28367444146206494,0.6444516808980126,UNSW-2018,Pauli-full,Pauli,full,1,0.005,6,789,2.8438712200149894,420
0.0035180306411727396,0.25915963992261387,0.6381817167111681,UNSW-2018,Pauli-full,Pauli,full,1,0.005,6,1024,2.850561940809712,420
0.0017033901355633482,0.643501996930004,0.6461403826631791,UNSW-2018,Pauli-full,Pauli,full,1,0.01,6,42,2.9086781148798764,420
0.001939952423619957,0.6366448527195872,0.6398413579803603,UNSW-2018,Pauli-full,Pauli,full,1,0.01,6,123,2.903135454049334,420
0.0017395719538256516,0.6426907426945959,0.642015102822992,UNSW-2018,Pauli-full,Pauli,full,1,0.01,6,456,2.8704358800314367,420
0.002790933182919099,0.6560496773445034,0.6481742360041002,UNSW-2018,Pauli-full,Pauli,full,1,0.01,6,789,2.8900260569062084,420
0.001680428279593539,0.6361221739251122,0.6470585858073468,UNSW-2018,Pauli-full,Pauli,full,1,0.01,6,1024,2.8592335488647223,420
0.00011549684236137459,0.9484572606847318,0.6405465175711361,UNSW-2018,Pauli-full,Pauli,full,1,0.02,6,42,2.8484950920101255,420
0.00015014795307913446,0.9463237311043703,0.6398606540081478,UNSW-2018,Pauli-full,Pauli,full,1,0.02,6,123,2.867362671997398,420
0.0001266167441740172,0.9495414225604537,0.6407702862002316,UNSW-2018,Pauli-full,Pauli,full,1,0.02,6,456,2.8624312970787287,420
0.00013861552566880425,0.950978627784345,0.6412323548855495,UNSW-2018,Pauli-full,Pauli,full,1,0.02,6,789,2.8534837269689888,420
0.0001287332877539152,0.9458354436588472,0.6418310730464151,UNSW-2018,Pauli-full,Pauli,full,1,0.02,6,1024,2.861641309922561,420
1.541111613992685e-08,0.999649185434717,0.6399892616337398,UNSW-2018,Pauli-full,Pauli,full,1,0.05,6,42,2.857457753038034,420
1.983912237684695e-08,0.9996290797793821,0.639994785025596,UNSW-2018,Pauli-full,Pauli,full,1,0.05,6,123,2.737810804042965,420
1.730543808566119e-08,0.999673132287303,0.6400119186965627,UNSW-2018,Pauli-full,Pauli,full,1,0.05,6,456,2.8425961991306394,420
2.0215173180847776e-08,0.999661683361562,0.6400120444029764,UNSW-2018,Pauli-full,Pauli,full,1,0.05,6,789,2.8263380699791014,420
2.2971807795240453e-08,0.9995977177458983,0.640023002729438,UNSW-2018,Pauli-full,Pauli,full,1,0.05,6,1024,2.8742754701524973,420
0.10738534018878163,0.4765371823576685,0.21416951034822274,UNSW-NB15,Z-linear,Z,linear,1,0.0,6,42,2.947539618005976,420
0.08409966291425139,0.672910958124979,0.1392900999245622,UNSW-NB15,Z-linear,Z,linear,1,0.0,6,123,2.948868768988177,420
0.11602063539009308,0.5295141378800771,0.19282642708804978,UNSW-NB15,Z-linear,Z,linear,1,0.0,6,456,2.8369906242005527,420
0.10820076030252634,0.46922060777591307,0.19911230396644525,UNSW-NB15,Z-linear,Z,linear,1,0.0,6,789,2.7275056508369744,420
0.10959260715220762,0.47405241572825074,0.23673445854543185,UNSW-NB15,Z-linear,Z,linear,1,0.0,6,1024,2.601652091136202,420
0.10681695278768952,0.47847869601888393,0.21348896757047212,UNSW-NB15,Z-linear,Z,linear,1,0.002,6,42,0.8752477189991623,420
0.10729043878609504,0.5683259947064949,0.1748212338721323,UNSW-NB15,Z-linear,Z,linear,1,0.002,6,123,0.850580126978457,420
0.11554679764234989,0.5310927048409557,0.19213047714304204,UNSW-NB15,Z-linear,Z,linear,1,0.002,6,456,0.8286976108793169,420
0.10325960511030217,0.5073263046191084,0.17433752784404682,UNSW-NB15,Z-linear,Z,linear,1,0.002,6,789,0.810687439981848,420
0.07950818249510318,0.6578027285361336,0.158055810312626,UNSW-NB15,Z-linear,Z,linear,1,0.002,6,1024,0.8062107090372592,420
0.1086921043006489,0.518422361239859,0.2146919015839579,UNSW-NB15,Z-linear,Z,linear,1,0.005,6,42,0.7895688489079475,420
0.08331082557508566,0.6754695840628344,0.13855770706856277,UNSW-NB15,Z-linear,Z,linear,1,0.005,6,123,0.7556987849529833,420
0.11501832124844565,0.5328502077156658,0.19135922763799568,UNSW-NB15,Z-linear,Z,linear,1,0.005,6,456,0.8556167730130255,420
0.10501828780875909,0.48932910483040054,0.19421979961423022,UNSW-NB15,Z-linear,Z,linear,1,0.005,6,789,0.7683068891055882,420
0.10096672379539948,0.5706775253767257,0.19009204115782682,UNSW-NB15,Z-linear,Z,linear,1,0.005,6,1024,0.7964563020505011,420
0.10512443223174492,0.4842722720148803,0.21145799282731356,UNSW-NB15,Z-linear,Z,linear,1,0.01,6,42,0.8180778559762985,420
0.10581064195045033,0.5729826386274045,0.1731413964249643,UNSW-NB15,Z-linear,Z,linear,1,0.01,6,123,0.8084571100771427,420
0.11412566360365622,0.5358109979103829,0.19006838067491758,UNSW-NB15,Z-linear,Z,linear,1,0.01,6,456,0.8143323119729757,420
0.10405447152723132,0.49285513928848007,0.192981754514488,UNSW-NB15,Z-linear,Z,linear,1,0.01,6,789,0.8057146051432937,420
0.09777538198467288,0.5571504309121663,0.2226567225710961,UNSW-NB15,Z-linear,Z,linear,1,0.01,6,1024,0.8186239809729159,420
0.0991805059141212,0.5153724731118132,0.19937445717567795,UNSW-NB15,Z-linear,Z,linear,1,0.02,6,42,0.8221190320327878,420
0.08116909217329588,0.6823452671594479,0.13661578435578572,UNSW-NB15,Z-linear,Z,linear,1,0.02,6,123,0.8275546408258379,420
0.11229557251021662,0.5418519694328034,0.18746733916468838,UNSW-NB15,Z-linear,Z,linear,1,0.02,6,456,0.825380721129477,420
0.1016853070786923,0.5731850838370356,0.15717776027759217,UNSW-NB15,Z-linear,Z,linear,1,0.02,6,789,0.8287770817987621,420
0.10499988468991435,0.4892124706867964,0.23037853078269296,UNSW-NB15,Z-linear,Z,linear,1,0.02,6,1024,0.8084996598772705,420
0.09569222644150235,0.5888276401253295,0.1669826049667075,UNSW-NB15,Z-linear,Z,linear,1,0.05,6,42,0.812160471919924,420
0.09796095449054616,0.5975769618058888,0.1645642834998312,UNSW-NB15,Z-linear,Z,linear,1,0.05,6,123,0.7792691979557276,420
0.09134100375354866,0.6373532808563717,0.15110949290346817,UNSW-NB15,Z-linear,Z,linear,1,0.05,6,456,0.8706498579122126,420
0.08485369355164521,0.6191527189474214,0.14050045302437633,UNSW-NB15,Z-linear,Z,linear,1,0.05,6,789,0.7685197410173714,420
0.09805100914137398,0.5124725366262035,0.2206937576221903,UNSW-NB15,Z-linear,Z,linear,1,0.05,6,1024,0.843133841175586,420
0.09622745563992996,0.1814482104675862,0.32750770156855885,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.0,6,42,4.385462618200108,420
0.09716941005780144,0.19735935482471761,0.26232191767035784,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.0,6,123,3.7086487419437617,420
0.1039503921274397,0.19557669223455681,0.3045604157557918,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.0,6,456,3.7707563689909875,420
0.0957042868091352,0.19135210743288564,0.21048733277595294,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.0,6,789,3.6849818201735616,420
0.08882855884836417,0.19148742036392252,0.31868767852036295,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.0,6,1024,3.717694479972124,420
0.09309960940417636,0.20103946859708044,0.3189149013082219,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.002,6,42,1.9137080300133675,420
0.09346366658977474,0.2159598847539208,0.2580811718023988,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.002,6,123,1.911447063088417,420
0.10107142241286073,0.21100385236586766,0.30008834713690974,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.002,6,456,1.8884855099022388,420
0.08448188799194323,0.19347231925740307,0.2950239596086057,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.002,6,789,1.902807603823021,420
0.09335731156922528,0.19486216688447422,0.33504492609176584,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.002,6,1024,1.9085560101084411,420
0.08979514138871053,0.2197029908005265,0.31005764505322037,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.005,6,42,1.869733050931245,420
0.08843966305307426,0.2488401427183789,0.2799133407280059,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.005,6,123,1.8746511698700488,420
0.09782862345360965,0.22677278432898287,0.2951672902897594,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.005,6,456,1.9116859338246286,420
0.08667877317978759,0.2132217924917124,0.25694837825634537,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.005,6,789,1.903263326967135,420
0.09082618445188136,0.2161200293177318,0.2926338090968496,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.005,6,1024,1.8669789081905037,420
0.08221563246862575,0.2619926872191876,0.2894952902120868,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.01,6,42,1.9000841220840812,420
0.08103482919291695,0.27902042164787666,0.23744862273932138,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.01,6,123,1.8989528729580343,420
0.07566516855290198,0.2226252821184875,0.25265136460861215,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.01,6,456,1.917709561996162,420
0.08370523806476435,0.25559821842393476,0.2753365560754277,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.01,6,789,1.888856183970347,420
0.08550821169694087,0.24683572487253197,0.30493193982162464,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.01,6,1024,1.905766248004511,420
0.058713996686027545,0.3962852709824314,0.22565299396511274,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.02,6,42,1.9092111049685627,420
0.0564476123347963,0.4249995436296265,0.18815947016762824,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.02,6,123,2.3339751539751887,420
0.054421362372497444,0.3623797040554201,0.20864730988563263,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.02,6,456,1.890056542120874,420
0.058869191935171275,0.4090721156952367,0.16113352970149686,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.02,6,789,1.9090966638177633,420
0.06244284976818422,0.36419176902706235,0.24956277498831453,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.02,6,1024,1.910774908028543,420
0.006385846668413268,0.8406638014877448,0.0927177005175722,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.05,6,42,1.9192640150431544,420
0.00688298025044712,0.850434949048772,0.09822991213021498,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.05,6,123,1.9259654679335654,420
0.005452350356291558,0.8642656359886335,0.09810378656016813,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.05,6,456,1.9272268791683018,420
0.005595886921365968,0.8649135374964632,0.1005373142922465,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.05,6,789,1.921729575144127,420
0.00793525325120307,0.8302890073617679,0.09565042423312947,UNSW-NB15,ZZ-linear,ZZ,linear,2,0.05,6,1024,1.876618126174435,420
0.06345767343299928,0.11524605189321814,0.2796684553883263,UNSW-NB15,ZZ-full,ZZ,full,2,0.0,6,42,6.228468268178403,420
0.0610335866407615,0.11460412022926746,0.2660632438998151,UNSW-NB15,ZZ-full,ZZ,full,2,0.0,6,123,6.755646533798426,420
0.07656117588093839,0.1397386712482551,0.26026366425454206,UNSW-NB15,ZZ-full,ZZ,full,2,0.0,6,456,6.174724706914276,420
0.0565768012157603,0.10515635660518462,0.268456104379901,UNSW-NB15,ZZ-full,ZZ,full,2,0.0,6,789,6.425074985018,420
0.059315104189747433,0.11278263419146002,0.24054010758057215,UNSW-NB15,ZZ-full,ZZ,full,2,0.0,6,1024,6.89161030203104,420
0.021390712115607283,0.4866262771328927,0.1488615312860931,UNSW-NB15,ZZ-full,ZZ,full,2,0.002,6,42,4.9663826380856335,420
0.02443440014421093,0.5017750656981402,0.14406873258174174,UNSW-NB15,ZZ-full,ZZ,full,2,0.002,6,123,5.080222400138155,420
0.026354109679334135,0.5033928081157845,0.15208114467290934,UNSW-NB15,ZZ-full,ZZ,full,2,0.002,6,456,5.081898623146117,420
0.02011366345894877,0.47573988992885535,0.1464369604221093,UNSW-NB15,ZZ-full,ZZ,full,2,0.002,6,789,5.045484287198633,420
0.020228906571510205,0.4858337611031134,0.15179672879288386,UNSW-NB15,ZZ-full,ZZ,full,2,0.002,6,1024,4.958343366859481,420
0.0011740353113572823,0.8986552316853371,0.0845434456637713,UNSW-NB15,ZZ-full,ZZ,full,2,0.005,6,42,5.028125315904617,420
0.001124292672066306,0.8987859375227011,0.08455183820911279,UNSW-NB15,ZZ-full,ZZ,full,2,0.005,6,123,5.083273513941094,420
0.0015732292470949504,0.8836571040871821,0.08738571038509935,UNSW-NB15,ZZ-full,ZZ,full,2,0.005,6,456,5.007943703094497,420
0.001252392802511025,0.8899144479904355,0.08421108031055438,UNSW-NB15,ZZ-full,ZZ,full,2,0.005,6,789,5.067731307120994,420
0.0014541092384266104,0.8939742081266111,0.08789930710368185,UNSW-NB15,ZZ-full,ZZ,full,2,0.005,6,1024,5.0029986328445375,420
1.4257188063758947e-05,0.9945820353148755,0.07655369667153171,UNSW-NB15,ZZ-full,ZZ,full,2,0.01,6,42,5.229006665991619,420
1.8842086381074077e-05,0.9946597779673708,0.07672706110913877,UNSW-NB15,ZZ-full,ZZ,full,2,0.01,6,123,5.067918992135674,420
1.484673315002195e-05,0.9937883954086634,0.07665978288345442,UNSW-NB15,ZZ-full,ZZ,full,2,0.01,6,456,5.096878959098831,420
1.7136784131337644e-05,0.9933219059433012,0.07660220894881535,UNSW-NB15,ZZ-full,ZZ,full,2,0.01,6,789,5.053342518163845,420
2.3787403884131625e-05,0.9937228760532065,0.07707510895851465,UNSW-NB15,ZZ-full,ZZ,full,2,0.01,6,1024,5.34947261097841,420
1.262660969073313e-08,0.9998523162940589,0.07629984636793707,UNSW-NB15,ZZ-full,ZZ,full,2,0.02,6,42,5.812239621998742,420
1.3458042209351876e-08,0.9998611620866868,0.07629043512683073,UNSW-NB15,ZZ-full,ZZ,full,2,0.02,6,123,5.135176569921896,420
1.6777609925027967e-08,0.9998349910311326,0.07628863226768448,UNSW-NB15,ZZ-full,ZZ,full,2,0.02,6,456,5.173063367139548,420
1.5018358730672816e-08,0.9998635804772391,0.07629131245591952,UNSW-NB15,ZZ-full,ZZ,full,2,0.02,6,789,5.163308991119266,420
2.5341368975932906e-08,0.9998343975479758,0.0763020406823065,UNSW-NB15,ZZ-full,ZZ,full,2,0.02,6,1024,5.188794820103794,420
2.935666342989407e-15,0.9999999715883849,0.0762811800083646,UNSW-NB15,ZZ-full,ZZ,full,2,0.05,6,42,5.280324135906994,420
3.7071216953666545e-15,0.999999963890383,0.07628117930310596,UNSW-NB15,ZZ-full,ZZ,full,2,0.05,6,123,5.184381403960288,420
5.836091899954364e-15,0.9999999246660695,0.07628117968983215,UNSW-NB15,ZZ-full,ZZ,full,2,0.05,6,456,5.231623045867309,420
5.170827304170411e-15,0.9999999491175896,0.07628118002015741,UNSW-NB15,ZZ-full,ZZ,full,2,0.05,6,789,5.22274272586219,420
4.3129686552407885e-15,0.9999999590672773,0.07628117901700314,UNSW-NB15,ZZ-full,ZZ,full,2,0.05,6,1024,5.2832968211732805,420
0.07307094162083297,0.15117505915247564,0.30080745342969584,UNSW-NB15,Pauli-full,Pauli,full,1,0.0,6,42,4.836203102022409,420
0.0792610929215795,0.1591712290227893,0.2873953385428283,UNSW-NB15,Pauli-full,Pauli,full,1,0.0,6,123,4.9084814339876175,420
0.07970336041810604,0.1820876964333714,0.28239586604637973,UNSW-NB15,Pauli-full,Pauli,full,1,0.0,6,456,4.704451180994511,420
0.08419257124491046,0.1733536386116852,0.29241513268732533,UNSW-NB15,Pauli-full,Pauli,full,1,0.0,6,789,4.38426033500582,420
0.08718226914261168,0.19997975285511174,0.3471895700036154,UNSW-NB15,Pauli-full,Pauli,full,1,0.0,6,1024,4.864154068054631,420
0.07603376108976066,0.28060549724254774,0.2767110847759261,UNSW-NB15,Pauli-full,Pauli,full,1,0.002,6,42,2.923743129009381,420
0.07403815185244472,0.24357378609126648,0.26431882031373005,UNSW-NB15,Pauli-full,Pauli,full,1,0.002,6,123,2.9044679610524327,420
0.0734151911831926,0.26675645936221637,0.26087929483445604,UNSW-NB15,Pauli-full,Pauli,full,1,0.002,6,456,3.037959579145536,420
0.07399725285431859,0.2334814931113912,0.2718625011931014,UNSW-NB15,Pauli-full,Pauli,full,1,0.002,6,789,2.9011247579474,420
0.06834904042055265,0.23093180298620644,0.2741386368572409,UNSW-NB15,Pauli-full,Pauli,full,1,0.002,6,1024,2.8995266491547227,420
0.04808150089807667,0.35593554554798207,0.21383164320673265,UNSW-NB15,Pauli-full,Pauli,full,1,0.005,6,42,2.895318599883467,420
0.050649930129453194,0.3617318171720326,0.20976591501442116,UNSW-NB15,Pauli-full,Pauli,full,1,0.005,6,123,2.893852053908631,420
0.05117103816103819,0.39238513834771954,0.21259611078438792,UNSW-NB15,Pauli-full,Pauli,full,1,0.005,6,456,2.9015925279818475,420
0.04432396911925541,0.34754656264661105,0.21960957977767895,UNSW-NB15,Pauli-full,Pauli,full,1,0.005,6,789,2.8966271900571883,420
0.05001985000227475,0.3524468421120612,0.22079470219204314,UNSW-NB15,Pauli-full,Pauli,full,1,0.005,6,1024,2.9008058400359005,420
0.0122125413756894,0.691663464582404,0.11236738929184883,UNSW-NB15,Pauli-full,Pauli,full,1,0.01,6,42,2.8644226419273764,420
0.013843315946921416,0.698258278801138,0.1286224343888216,UNSW-NB15,Pauli-full,Pauli,full,1,0.01,6,123,2.889477430144325,420
0.01257145200330878,0.7074071848446002,0.12065130883742779,UNSW-NB15,Pauli-full,Pauli,full,1,0.01,6,456,2.8210569890215993,420
0.01119208214015333,0.679612192365917,0.11722036223184189,UNSW-NB15,Pauli-full,Pauli,full,1,0.01,6,789,2.877422383055091,420
0.011600163386434766,0.6947419083247822,0.12598105986615832,UNSW-NB15,Pauli-full,Pauli,full,1,0.01,6,1024,2.87086387607269,420
0.00031775230574089503,0.9595627814500843,0.07957898588930523,UNSW-NB15,Pauli-full,Pauli,full,1,0.02,6,42,2.8497914038598537,420
0.00041479786415968804,0.9539417459146721,0.0814939535498886,UNSW-NB15,Pauli-full,Pauli,full,1,0.02,6,123,2.851215416798368,420
0.00042042757324683305,0.9517977886781704,0.08278877767297331,UNSW-NB15,Pauli-full,Pauli,full,1,0.02,6,456,2.8233748839702457,420
0.0003780688933462545,0.9521769793877102,0.080645002027142,UNSW-NB15,Pauli-full,Pauli,full,1,0.02,6,789,2.8670990159735084,420
0.00035198213194678556,0.9548492355141562,0.08291095961676631,UNSW-NB15,Pauli-full,Pauli,full,1,0.02,6,1024,2.880528927082196,420
2.4903899693818508e-08,0.9997320192044994,0.07630699445443727,UNSW-NB15,Pauli-full,Pauli,full,1,0.05,6,42,2.8814391680061817,420
2.3891718419189058e-08,0.9997214298279994,0.07632000949685866,UNSW-NB15,Pauli-full,Pauli,full,1,0.05,6,123,2.902989272028208,420
3.211200533680138e-08,0.9996301551924089,0.07631187794912386,UNSW-NB15,Pauli-full,Pauli,full,1,0.05,6,456,2.9034058719407767,420
1.4418492187068165e-08,0.9997658972991355,0.07629549026288551,UNSW-NB15,Pauli-full,Pauli,full,1,0.05,6,789,2.8750708559527993,420
5.610118400621669e-08,0.9995400479170717,0.0763377013166097,UNSW-NB15,Pauli-full,Pauli,full,1,0.05,6,1024,2.9028000570833683,420
