dataset,model,entanglement,optimization_level,device,num_qubits,n_runs,mean_readout_error,aggregate_depth,accuracy_mean,accuracy_std,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,roc_auc_mean,roc_auc_std,roc_auc_ci95,g_mean_mean,g_mean_std,g_mean_ci95,total_time_mean,total_time_std,total_time_ci95
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,0,FakeCairoV2,6,10,0.026325925925925926,139.0,0.9955333333333332,0.0022454343251678485,0.0013917346135552953,0.9887727968420673,0.006147833912969929,0.00381046693691643,0.9955461648603006,0.0022273084651080696,0.0013805000890969733,0.9743449978205827,0.0127757314284766,0.00791848037736219,0.9995573328661023,0.0004582236212545348,0.0002840099428875157,0.9887191491936436,0.00620595744766481,0.0038464922769543765,340.6896337106591,65.11061276372249,40.355975891788376
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,0,FakeSherbrooke,6,10,0.04147699311023622,385.0,0.9955333333333332,0.0022454343251678485,0.0013917346135552953,0.9887727968420673,0.006147833912969929,0.00381046693691643,0.9955461648603006,0.0022273084651080696,0.0013805000890969733,0.9743449978205827,0.0127757314284766,0.00791848037736219,0.9995753693616626,0.00044446692469749584,0.00027548345402430793,0.9887191491936436,0.00620595744766481,0.0038464922769543765,882.3321048827609,133.51244337630573,82.7518697405039
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,0,ideal,6,10,,126.0,0.9955333333333332,0.0022454343251678485,0.0013917346135552953,0.9887727968420673,0.006147833912969929,0.00381046693691643,0.9955461648603006,0.0022273084651080696,0.0013805000890969733,0.9743449978205827,0.0127757314284766,0.00791848037736219,0.9995583635229914,0.0004575895414323585,0.00028361693614205503,0.9887191491936436,0.00620595744766481,0.0038464922769543765,369.732569912856,72.84198836459181,45.14793213540836
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,3,FakeCairoV2,6,10,0.026325925925925926,138.0,0.9955333333333332,0.0022454343251678485,0.0013917346135552953,0.9887727968420673,0.006147833912969929,0.00381046693691643,0.9955461648603006,0.0022273084651080696,0.0013805000890969733,0.9743449978205827,0.0127757314284766,0.00791848037736219,0.9995583635229914,0.0004575895414323585,0.00028361693614205503,0.9887191491936436,0.00620595744766481,0.0038464922769543765,333.2708594374708,56.24227138670383,34.85932095920695
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,3,FakeSherbrooke,6,10,0.04147699311023622,315.0,0.9955333333333332,0.0022454343251678485,0.0013917346135552953,0.9887727968420673,0.006147833912969929,0.00381046693691643,0.9955461648603006,0.0022273084651080696,0.0013805000890969733,0.9743449978205827,0.0127757314284766,0.00791848037736219,0.9995702160772169,0.00045039561926932167,0.0002791580969904034,0.9887191491936436,0.00620595744766481,0.0038464922769543765,786.2378776384169,108.02354880765658,66.95368921264594
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,3,ideal,6,10,,126.0,0.9955333333333332,0.0022454343251678485,0.0013917346135552953,0.9887727968420673,0.006147833912969929,0.00381046693691643,0.9955461648603006,0.0022273084651080696,0.0013805000890969733,0.9743449978205827,0.0127757314284766,0.00791848037736219,0.9995578481945468,0.00045860564290117577,0.0002842467223572149,0.9887191491936436,0.00620595744766481,0.0038464922769543765,368.07230515566187,73.91411477295773,45.81244296785858
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,0,FakeCairoV2,6,10,0.026325925925925926,199.0,0.9956666666666667,0.001968893905185476,0.001220333085475503,0.9804007709313531,0.009934755858158575,0.006157625475858432,0.9956296888535505,0.002005817265991803,0.001243218421602675,0.9746961194090364,0.01161675412682233,0.0072001388035481395,0.9991332175562093,0.0007523159927663382,0.0004662902832332279,0.9801689574780509,0.010195120788525443,0.006319001331605359,789.8336855672882,174.9668990919978,108.44560758844169
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,0,FakeSherbrooke,6,10,0.04147699311023622,563.0,0.9957333333333332,0.0017270541535755928,0.001070439254479609,0.981063225646866,0.008261924633695157,0.005120793941029287,0.9957019863451189,0.0017494138205149416,0.001084297919628826,0.9751136583630498,0.01015467112672294,0.006293930371476992,0.9991260029579851,0.0008341291279306182,0.0005169985897623422,0.98086031339794,0.008448054343187943,0.005236158330184929,2162.508272856544,330.0465611953827,204.5649779875767
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,0,ideal,6,10,,186.0,0.9956666666666667,0.001968893905185476,0.001220333085475503,0.9804007709313531,0.009934755858158575,0.006157625475858432,0.9956296888535505,0.002005817265991803,0.001243218421602675,0.9746961194090364,0.01161675412682233,0.0072001388035481395,0.9991296102570972,0.0007539640446833679,0.00046731175639419195,0.9801689574780509,0.010195120788525443,0.006319001331605359,814.7029356098734,65.78115011101943,40.77157924542685
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,3,FakeCairoV2,6,10,0.026325925925925926,209.0,0.9956666666666667,0.001968893905185476,0.001220333085475503,0.9804007709313531,0.009934755858158575,0.006157625475858432,0.9956296888535505,0.002005817265991803,0.001243218421602675,0.9746961194090364,0.01161675412682233,0.0072001388035481395,0.9991265182864298,0.0007588589254339264,0.00047034563491534106,0.9801689574780509,0.010195120788525443,0.006319001331605359,863.547853849607,131.90246582288412,81.7539953145946
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,3,FakeSherbrooke,6,10,0.04147699311023622,426.0,0.9957333333333332,0.0017270541535755928,0.001070439254479609,0.981063225646866,0.008261924633695157,0.005120793941029287,0.9957019863451189,0.0017494138205149416,0.001084297919628826,0.9751136583630498,0.01015467112672294,0.006293930371476992,0.9991100277762032,0.000827508483607226,0.0005128950718969446,0.98086031339794,0.008448054343187943,0.005236158330184929,1816.0781729083508,230.50891073876804,142.8709030641948
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,3,ideal,6,10,,181.0,0.9956666666666667,0.001968893905185476,0.001220333085475503,0.9804007709313531,0.009934755858158575,0.006157625475858432,0.9956296888535505,0.002005817265991803,0.001243218421602675,0.9746961194090364,0.01161675412682233,0.0072001388035481395,0.9991296102570975,0.0007546681617098289,0.0004677481726486046,0.9801689574780509,0.010195120788525443,0.006319001331605359,845.9498262796784,53.24145892716827,32.999398127390684
