status,dataset,model,feature_regime,num_qubits,run_idx,seed,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,training_time
success,IoT_Original_Distribution,MLP,full_features,6,23,20480,0.9773333333333334,0.9207489862696288,0.9770356930557861,0.8638976266225206,0.9772569525986462,0.9181082042344318,0.22117681498639286
success,IoT_Original_Distribution,MLP,full_features,6,24,21504,0.9833333333333333,0.9240602445477745,0.9828505398227034,0.8987869960763755,0.9862330979704518,0.9211725457186617,0.3736285089980811
success,IoT_Original_Distribution,MLP,full_features,6,25,22528,0.984,0.9403190706558326,0.983789900980555,0.9040796591544058,0.9912378208841504,0.938779065342523,0.38947025896050036
success,IoT_Original_Distribution,MLP,full_features,6,26,23552,0.9773333333333334,0.9143926228609898,0.9768794464794466,0.8626759944905327,0.9792922413748114,0.9111012973769175,0.5682263829512522
success,IoT_Original_Distribution,MLP,full_features,6,27,24576,0.9733333333333334,0.893116027116309,0.9725119617224882,0.8362776778413628,0.9802524801820278,0.8876355198378091,0.2450600010342896
success,IoT_Original_Distribution,MLP,full_features,6,28,25600,0.9786666666666667,0.9246630031468696,0.97838653464074,0.8719340331288976,0.9871724620209895,0.9222681235380827,0.2462744739605114
success,IoT_Original_Distribution,MLP,full_features,6,29,26624,0.976,0.9073004242794295,0.9754346277397784,0.8539393248272852,0.9871724620209896,0.90334710276865,0.37592159304767847
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,0,42,0.9773333333333334,0.9874723655121591,0.9783937189054728,0.8875061757928756,0.998216963581739,0.987392895976226,0.16709318198263645
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,1,123,0.986,0.992262343404569,0.9864242413979541,0.9265298167372109,0.9991806277731112,0.992232173842966,0.10012604296207428
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,2,456,0.9853333333333333,0.9918938835666913,0.9857972121984009,0.9233721161313739,0.9990208759552901,0.9918607599524151,0.1715185099747032
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,3,789,0.9853333333333333,0.9887658399080654,0.9857581941957679,0.9224212039059685,0.9985261606484893,0.988756743991915,0.1192977090831846
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,4,1024,0.9893333333333333,0.9941046425939573,0.9895842656730438,0.9427443139024599,0.9989435766886025,0.9940871617659663,0.09940284094773233
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,5,2048,0.9866666666666667,0.9832466722665691,0.9869432098765433,0.927190509746526,0.9975264234659961,0.9832375918565543,0.08317653997801244
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,6,3072,0.9873333333333333,0.9898712194216984,0.9876487479671214,0.9320891928349727,0.9992424671864613,0.9898662525631541,0.16229473205748945
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,7,4096,0.9866666666666667,0.9926308032424466,0.9870529038143345,0.9297153391356787,0.9987425985952146,0.9926034487573037,0.1553033790551126
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,8,5120,0.9826666666666667,0.9872920005565547,0.9832603109885278,0.9099214646233007,0.9994022190042824,0.9872754596485499,0.14466449804604053
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,9,6144,0.9873333333333333,0.9898712194216984,0.9876487479671214,0.9320891928349727,0.9994176788576199,0.9898662525631541,0.12685130396857858
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,10,7168,0.9706666666666667,0.9837877671333825,0.9723805243445693,0.860180622122229,0.9976243358704671,0.9836541741215583,0.17137858900241554
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,11,8192,0.98,0.9889462048636699,0.9808375936161783,0.8990637859893547,0.998665299328527,0.9888844268807856,0.15474782802630216
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,12,9216,0.984,0.98802892023231,0.9845060496709829,0.9161168940355825,0.999283693462028,0.9880163794223629,0.12973110005259514
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,13,10240,0.9806666666666667,0.9893146647015476,0.9814522065561171,0.9020132331077024,0.9989384234041566,0.9892569582282932,0.18927409301977605
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,14,11264,0.984,0.98802892023231,0.9845060496709829,0.9161168940355825,0.998077824901701,0.9880163794223629,0.10527725203428417
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,15,12288,0.9846666666666667,0.9915254237288136,0.985171797637817,0.9202418199295406,0.9984694745195851,0.9914892069294688,0.14956405793782324
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,16,13312,0.9893333333333333,0.9941046425939573,0.9895842656730438,0.9427443139024599,0.9992167007642321,0.9940871617659663,0.14129871199838817
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,17,14336,0.9893333333333333,0.9847205116180798,0.9894937896476357,0.9406971382596799,0.9987425985952147,0.98470401711862,0.08042777399532497
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,18,15360,0.978,0.9878408253500368,0.9790025337946469,0.890360231138953,0.9987065256040938,0.9877659898478353,0.1617498709820211
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,19,16384,0.9846666666666667,0.9915254237288136,0.985171797637817,0.9202418199295406,0.9988662774219149,0.9914892069294688,0.1462092010769993
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,20,17408,0.9833333333333333,0.9907885040530582,0.983925739296734,0.9140618146205803,0.9990311825241818,0.9907456828601962,0.154907927964814
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,21,18432,0.9813333333333333,0.9896831245394252,0.9820683104814931,0.9049873948858053,0.9987477518796605,0.989629349341889,0.15211295301560313
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,22,19456,0.978,0.9878408253500368,0.9790025337946469,0.890360231138953,0.99850039422626,0.9877659898478353,0.14516084897331893
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,23,20480,0.978,0.9878408253500368,0.9790025337946469,0.890360231138953,0.9989590365419401,0.9877659898478353,0.1743962561013177
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,24,21504,0.9813333333333333,0.9896831245394252,0.9820683104814931,0.9049873948858053,0.9989899562486151,0.989629349341889,0.17574623797554523
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,25,22528,0.9866666666666667,0.9926308032424466,0.9870529038143345,0.9297153391356787,0.9995362043998742,0.9926034487573037,0.14614398102276027
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,26,23552,0.9753333333333334,0.9863669859985262,0.9765756655807045,0.8790808267590848,0.9983715621151141,0.9862727675430628,0.15706003201194108
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,27,24576,0.9886666666666667,0.9843520517802021,0.9888534824132309,0.9372731838192551,0.9980314453416884,0.9843376156111934,0.08516042295377702
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,28,25600,0.984,0.9911569638909359,0.9845479793740257,0.9171385194773077,0.9982839562795348,0.9911175146176521,0.1381187359802425
success,UNSW_2018_IoT_Botnet_Final_10_Best,RBF-SVM,quantum_features,6,29,26624,0.984,0.9911569638909359,0.9845479793740257,0.9171385194773077,0.9986395329062979,0.9911175146176521,0.1392431779531762
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,0,42,0.984,0.9911569638909359,0.9845479793740257,0.9171385194773077,0.998469474519585,0.9911175146176521,0.09832273900974542
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,1,123,0.986,0.992262343404569,0.9864242413979541,0.9265298167372109,0.9992476204709072,0.992232173842966,0.04007837700191885
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,2,456,0.9873333333333333,0.9929992630803243,0.9876832182649512,0.9329291096914644,0.9992579270397988,0.9929745848513186,0.09854593896307051
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,3,789,0.9853333333333333,0.9918938835666913,0.9857972121984009,0.9233721161313739,0.9983509489773307,0.9918607599524151,0.05431816400960088
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,4,1024,0.99,0.994473102431835,0.9902213813655606,0.9460755291907589,0.9991600146353279,0.9944577441317806,0.03951356606557965
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,5,2048,0.988,0.9839835919423245,0.9882149638100538,0.9338810982518136,0.9845401466624754,0.9839710776667736,0.032469742000103
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,6,3072,0.9906666666666667,0.9948415622697127,0.9908602469135802,0.9494372681609102,0.999510437977645,0.9948281884523705,0.09315997897647321
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,7,4096,0.9866666666666667,0.9926308032424466,0.9870529038143345,0.9297153391356787,0.9990311825241819,0.9926034487573037,0.08899850095622241
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,8,5120,0.9846666666666667,0.9883973800701877,0.9851313120072832,0.9192552327315903,0.9994073722887282,0.9883866310296715,0.0829257289879024
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,9,6144,0.9886666666666667,0.9937361827560796,0.9889488797600561,0.9394431471230669,0.9992527737553529,0.9937164412004862,0.05552730697672814
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,10,7168,0.9773333333333334,0.9874723655121591,0.9783937189054728,0.8875061757928756,0.9983921752528975,0.987392895976226,0.10141769493930042
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,11,8192,0.9806666666666667,0.9893146647015476,0.9814522065561171,0.9020132331077024,0.9988817372752524,0.9892569582282932,0.08872989099472761
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,12,9216,0.9846666666666667,0.9915254237288136,0.985171797637817,0.9202418199295406,0.9991806277731112,0.9914892069294688,0.07071558595634997
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,13,10240,0.9833333333333333,0.9907885040530582,0.983925739296734,0.9140618146205803,0.9989229635508191,0.9907456828601962,0.1024090169230476
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,14,11264,0.986,0.992262343404569,0.9864242413979541,0.9265298167372109,0.9983200292706557,0.992232173842966,0.03990807698573917
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,15,12288,0.9873333333333333,0.9929992630803243,0.9876832182649512,0.9329291096914644,0.9987116788885396,0.9929745848513186,0.09352548990864307
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,16,13312,0.99,0.994473102431835,0.9902213813655606,0.9460755291907589,0.9990621022308569,0.9944577441317806,0.07744545897003263
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,17,14336,0.9913333333333333,0.9858258911317128,0.9914256545516973,0.9511654801328682,0.9847333948291944,0.9858024045399773,0.035484708030708134
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,18,15360,0.9853333333333333,0.9918938835666913,0.9857972121984009,0.9233721161313739,0.9990724087997485,0.9918607599524151,0.10124016494955868
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,19,16384,0.988,0.9933677229182019,0.9883152038107137,0.9361715639953907,0.9989075036974816,0.9933455822806099,0.0785238619428128
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,20,17408,0.9833333333333333,0.9907885040530582,0.983925739296734,0.9140618146205803,0.9995413576843202,0.9907456828601962,0.09450064203701913
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,21,18432,0.9853333333333333,0.9918938835666913,0.9857972121984009,0.9233721161313739,0.9987786715863356,0.9918607599524151,0.07907950202934444
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,22,19456,0.9806666666666667,0.9893146647015476,0.9814522065561171,0.9020132331077024,0.9985931533462853,0.9892569582282932,0.08843139000236988
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,23,20480,0.9806666666666667,0.9893146647015476,0.9814522065561171,0.9020132331077024,0.9991394014975445,0.9892569582282932,0.10210886597633362
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,24,21504,0.9873333333333333,0.9929992630803243,0.9876832182649512,0.9329291096914644,0.9990930219375319,0.9929745848513186,0.09669865597970784
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,25,22528,0.9873333333333333,0.9929992630803243,0.9876832182649512,0.9329291096914644,0.9995928905287785,0.9929745848513186,0.08869409107137471
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,26,23552,0.98,0.9889462048636699,0.9808375936161783,0.8990637859893547,0.9986549927596354,0.9888844268807856,0.09533564397133887
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,27,24576,0.9893333333333333,0.9847205116180798,0.9894937896476357,0.9406971382596799,0.9842670225868457,0.98470401711862,0.042957952013239264
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,28,25600,0.9853333333333333,0.9918938835666913,0.9857972121984009,0.9233721161313739,0.9984797810884768,0.9918607599524151,0.06933390302583575
success,UNSW_2018_IoT_Botnet_Final_10_Best,LinearSVM,quantum_features,6,29,26624,0.986,0.992262343404569,0.9864242413979541,0.9265298167372109,0.9988817372752524,0.992232173842966,0.07984618400223553
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,0,42,0.9953333333333333,0.9880366501589788,0.995340603358116,0.9730368435381365,0.9997784087688288,0.9879955160481791,0.5851386860013008
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,1,123,0.9973333333333333,0.9922700733312377,0.9973333333333333,0.9845401466624754,0.9999072408799748,0.99225035137321,0.5803722060518339
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,2,456,0.998,0.9957665768277412,0.998003115724907,0.9884486029707603,0.9999510437977644,0.9957627529810371,0.5932873350102454
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,3,789,0.9933333333333333,0.9775471396694684,0.9933123137450129,0.9611361268733166,0.9997139927132558,0.9773525250213645,0.5804641420254484
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,4,1024,0.9973333333333333,0.9953981169898636,0.9973416093084235,0.9846653170594228,0.9999227007333122,0.9953952450323763,0.5871554169571027
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,5,2048,0.992,0.976810219993713,0.992,0.953620439987426,0.999281116819805,0.976629898286693,0.5950526399537921
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,6,3072,0.9993333333333333,0.9965034965034965,0.9993322865173985,0.9961303958175565,1.0,0.9964973622679555,0.5820803510723636
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,7,4096,0.9953333333333333,0.9786525191831014,0.9952961057398029,0.9727028541761238,0.9998969343110832,0.9784354644394682,0.5886476659215987
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,8,5120,0.998,0.9895104895104896,0.997990503452285,0.9883629768056863,0.9999484671555415,0.9894548898363074,0.5836815699003637
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,9,6144,0.9993333333333333,0.9965034965034965,0.9993322865173985,0.9961303958175565,0.9999793868622167,0.9964973622679555,0.5725024790735915
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,10,7168,0.9986666666666667,0.9992630803242446,0.9986708046542117,0.9923474119575537,0.9999742335777708,0.9992628085986636,0.6010677949525416
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,11,8192,0.9993333333333333,0.9996315401621223,0.9993343719083023,0.9961544826870722,0.9999690802933249,0.9996314722557732,0.5904604149982333
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,12,9216,0.9986666666666667,0.9992630803242446,0.9986708046542117,0.9923474119575537,0.999963927008879,0.9992628085986636,0.5877723069861531
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,13,10240,0.9966666666666667,0.9856455261761083,0.9966508390871419,0.9805592897585838,0.9998788978155227,0.9855514524823146,0.5818726309807971
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,14,11264,0.9973333333333333,0.9953981169898636,0.9973416093084235,0.9846653170594228,0.9999227007333125,0.9953952450323763,0.6955801090225577
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,15,12288,0.998,0.9926385331691154,0.9979968595521955,0.9883761554482334,0.9999639270088791,0.9926164278849723,0.5872111569624394
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,16,13312,0.998,0.9957665768277412,0.998003115724907,0.9884486029707603,0.9999330073022041,0.9957627529810371,0.5856600879924372
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,17,14336,0.9933333333333333,0.965034965034965,0.9932247972929835,0.9608674205030172,0.9997681021999372,0.9644013324700097,0.5908973240293562
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,18,15360,0.998,0.9957665768277412,0.998003115724907,0.9884486029707603,0.9999536204399875,0.9957627529810371,0.5852607580600306
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,19,16384,0.9973333333333333,0.9922700733312377,0.9973333333333333,0.9845401466624754,0.9999123941644207,0.99225035137321,0.584597769076936
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,20,17408,0.9986666666666667,0.9961350366656189,0.9986666666666667,0.9922700733312376,0.9999433138710957,0.996130125342911,0.6780074139824137
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,21,18432,0.998,0.9957665768277412,0.998003115724907,0.9884486029707603,0.9999742335777708,0.9957627529810371,0.5856922779930755
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,22,19456,0.9973333333333333,0.9953981169898636,0.9973416093084235,0.9846653170594228,0.9998608613199623,0.9953952450323763,0.5830813699867576
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,23,20480,0.9966666666666667,0.99190161349336,0.9966718595415115,0.9807427232544484,0.9999072408799748,0.9918841397529224,0.5821869310457259
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,24,21504,0.996,0.9884051099968565,0.996,0.976810219993713,0.9999020875955291,0.9883605615127131,0.5895541849313304
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,25,22528,0.9993333333333333,0.9965034965034965,0.9993322865173985,0.9961303958175565,0.9999330073022041,0.9964973622679555,0.5867411770159379
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,26,23552,0.998,0.998894620486367,0.9980092740201078,0.9885781316226904,0.9999149708066437,0.9988940088781862,0.6893963740440086
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,27,24576,0.994,0.9779155995073461,0.9939715103568553,0.9649519156643789,0.999675343079912,0.9777136381040806,0.5886345249600708
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,28,25600,0.996,0.9884051099968565,0.996,0.976810219993713,0.9997835620532747,0.9883605615127131,0.5862159880343825
success,UNSW_2018_IoT_Botnet_Final_10_Best,RandomForest,quantum_features,6,29,26624,0.998,0.9957665768277412,0.998003115724907,0.9884486029707603,0.9999793868622165,0.9957627529810371,0.5836409500334412
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,0,42,0.9953333333333333,0.9880366501589788,0.995340603358116,0.9730368435381365,0.9997577956310455,0.9879955160481791,0.3685470629716292
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,1,123,0.9953333333333333,0.9817805628417271,0.9953111747219987,0.9727556027114813,0.9995619708221035,0.9816377430233175,0.2781838959781453
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,2,456,0.9973333333333333,0.9953981169898636,0.9973416093084235,0.9846653170594228,0.9998454014666247,0.9953952450323763,0.277142976061441
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,3,789,0.9953333333333333,0.9880366501589788,0.995340603358116,0.9730368435381365,0.9996856496488036,0.9879955160481791,0.26599165599327534
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,4,1024,0.9986666666666667,0.9961350366656189,0.9986666666666667,0.9922700733312376,0.9999948467155542,0.996130125342911,0.2696481120074168
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,5,2048,0.9946666666666667,0.9907962339797269,0.9946995122365017,0.9695754135797602,0.9993146131687031,0.9907846927424768,0.27400273899547756
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,6,3072,0.998,0.9957665768277412,0.998003115724907,0.9884486029707603,0.9999896934311082,0.9957627529810371,0.29114527499768883
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,7,4096,0.9973333333333333,0.9891420296726119,0.9973249254980052,0.9844726035127892,0.9999536204399874,0.9890902482577418,0.28487529000267386
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,8,5120,0.9986666666666667,0.9961350366656189,0.9986666666666667,0.9922700733312376,0.9999536204399875,0.996130125342911,0.2884062669472769
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,9,6144,0.9986666666666667,0.993006993006993,0.9986624627490026,0.99225142905928,0.9999742335777707,0.9929823694376382,0.2784619559533894
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,10,7168,0.9986666666666667,0.9992630803242446,0.9986708046542117,0.9923474119575537,0.9999793868622167,0.9992628085986636,0.4674475829815492
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,11,8192,0.9993333333333333,0.9996315401621223,0.9993343719083023,0.9961544826870722,1.0,0.9996314722557732,0.28406904195435345
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,12,9216,0.9973333333333333,0.9953981169898636,0.9973416093084235,0.9846653170594228,0.9996341168043452,0.9953952450323763,0.26995920203626156
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,13,10240,0.996,0.9852770663382306,0.9959873882470078,0.9766937779662983,0.999933007302204,0.9851879815304427,0.6458818099927157
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,14,11264,0.996,0.9946611973141082,0.9960246341773764,0.9772107073411178,0.9999433138710957,0.9946598217734772,0.264379026950337
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,15,12288,0.998,0.9895104895104896,0.997990503452285,0.9883629768056863,0.9999896934311084,0.9894548898363074,0.3037790160160512
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,16,13312,0.9973333333333333,0.9953981169898636,0.9973416093084235,0.9846653170594228,0.9995928905287785,0.9953952450323763,0.2980586099438369
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,17,14336,0.996,0.979020979020979,0.9959615546218488,0.9766394448969591,0.9996444233732369,0.9787961779869995,0.3017639870522544
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,18,15360,0.9973333333333333,0.9922700733312377,0.9973333333333333,0.9845401466624754,0.9999536204399874,0.99225035137321,0.2815076739061624
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,19,16384,0.998,0.9957665768277412,0.998003115724907,0.9884486029707603,0.999963927008879,0.9957627529810371,0.28107397293206304
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,20,17408,0.9986666666666667,0.9961350366656189,0.9986666666666667,0.9922700733312376,0.999994846715554,0.996130125342911,0.2898115470306948
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,21,18432,0.9973333333333333,0.9985261606484893,0.9973497561182509,0.9848460011024754,0.999577430675441,0.9985250729435784,0.27147588098887354
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,22,19456,0.996,0.9852770663382306,0.9959873882470078,0.9766937779662983,0.9997577956310454,0.9851879815304427,0.27605512796435505
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,23,20480,0.998,0.9957665768277412,0.998003115724907,0.9884486029707603,0.9999587737244333,0.9957627529810371,0.2778595060808584
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,24,21504,0.9966666666666667,0.99190161349336,0.9966718595415115,0.9807427232544484,0.9998402481821789,0.9918841397529224,0.5276727949967608
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,25,22528,0.998,0.9957665768277412,0.998003115724907,0.9884486029707603,0.9999123941644208,0.9957627529810371,0.27671652694698423
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,26,23552,0.9966666666666667,0.9981577008106117,0.9966922273851068,0.9811503949509465,0.9995516642532118,0.9981560006437988,0.26635747496038675
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,27,24576,0.9953333333333333,0.9880366501589788,0.995340603358116,0.9730368435381365,0.9995155912620909,0.9879955160481791,0.2920086750527844
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,28,25600,0.998,0.9926385331691154,0.9979968595521955,0.9883761554482334,0.9994640584176325,0.9926164278849723,0.5512727060122415
success,UNSW_2018_IoT_Botnet_Final_10_Best,GradientBoost,quantum_features,6,29,26624,0.9973333333333333,0.9922700733312377,0.9973333333333333,0.9845401466624754,0.9993661460131614,0.99225035137321,0.31612845603376627
success,UNSW_2018_IoT_Botnet_Final_10_Best,MLP,quantum_features,6,0,42,0.9906666666666667,0.9854574312938351,0.9907798542920494,0.9476427477330465,0.9981551241683888,0.9854364114311908,0.3884882970014587
success,UNSW_2018_IoT_Botnet_Final_10_Best,MLP,quantum_features,6,1,123,0.9866666666666667,0.9801186286079433,0.9869055153445041,0.9264233739332484,0.9975161168971044,0.9800852347731906,0.3326746919192374
success,UNSW_2018_IoT_Botnet_Final_10_Best,MLP,quantum_features,6,2,456,0.9626666666666667,0.8104518915130559,0.9588694464529607,0.7638464345022592,0.9778666433051105,0.7883275573936653,0.18118566402699798
success,UNSW_2018_IoT_Botnet_Final_10_Best,MLP,quantum_features,6,3,789,0.9826666666666667,0.9622676512875481,0.9828768722566632,0.9023748716477767,0.9962226425011983,0.9619375006180547,0.49419987201690674
